"player_id","match_id","x","y","type","minute","timestamp"
"iXlnLnGETPtVPo6WkxoyxNFHCZYO0aJlqV3YrYxkqN5A3RxOKJ1QSLK3cagOfa8AHhUg_igPJCN4Ww","EUN1_3724435305",1309,8758,"assist",31,1811515
"iXlnLnGETPtVPo6WkxoyxNFHCZYO0aJlqV3YrYxkqN5A3RxOKJ1QSLK3cagOfa8AHhUg_igPJCN4Ww","EUN1_3724435305",2068,900,"death",35,2109836
"iXlnLnGETPtVPo6WkxoyxNFHCZYO0aJlqV3YrYxkqN5A3RxOKJ1QSLK3cagOfa8AHhUg_igPJCN4Ww","EUN1_3723847115",11727,1340,"death",4,225977
"iXlnLnGETPtVPo6WkxoyxNFHCZYO0aJlqV3YrYxkqN5A3RxOKJ1QSLK3cagOfa8AHhUg_igPJCN4Ww","EUN1_3723847115",10970,1035,"death",7,363119
"iXlnLnGETPtVPo6WkxoyxNFHCZYO0aJlqV3YrYxkqN5A3RxOKJ1QSLK3cagOfa8AHhUg_igPJCN4Ww","EUN1_3723847115",12007,1866,"kill",7,401887
"iXlnLnGETPtVPo6WkxoyxNFHCZYO0aJlqV3YrYxkqN5A3RxOKJ1QSLK3cagOfa8AHhUg_igPJCN4Ww","EUN1_3723847115",12805,1248,"death",8,469948
"iXlnLnGETPtVPo6WkxoyxNFHCZYO0aJlqV3YrYxkqN5A3RxOKJ1QSLK3cagOfa8AHhUg_igPJCN4Ww","EUN1_3723847115",13314,3512,"death",12,661171
"iXlnLnGETPtVPo6WkxoyxNFHCZYO0aJlqV3YrYxkqN5A3RxOKJ1QSLK3cagOfa8AHhUg_igPJCN4Ww","EUN1_3723847115",10754,1197,"death",13,722019
"iXlnLnGETPtVPo6WkxoyxNFHCZYO0aJlqV3YrYxkqN5A3RxOKJ1QSLK3cagOfa8AHhUg_igPJCN4Ww","EUN1_3723847115",11395,1591,"assist",13,723188
"iXlnLnGETPtVPo6WkxoyxNFHCZYO0aJlqV3YrYxkqN5A3RxOKJ1QSLK3cagOfa8AHhUg_igPJCN4Ww","EUN1_3723847115",12142,1257,"assist",13,725426
"iXlnLnGETPtVPo6WkxoyxNFHCZYO0aJlqV3YrYxkqN5A3RxOKJ1QSLK3cagOfa8AHhUg_igPJCN4Ww","EUN1_3723847115",10782,1154,"death",14,787235
"iXlnLnGETPtVPo6WkxoyxNFHCZYO0aJlqV3YrYxkqN5A3RxOKJ1QSLK3cagOfa8AHhUg_igPJCN4Ww","EUN1_3723847115",11895,2239,"kill",15,888718
"iXlnLnGETPtVPo6WkxoyxNFHCZYO0aJlqV3YrYxkqN5A3RxOKJ1QSLK3cagOfa8AHhUg_igPJCN4Ww","EUN1_3723847115",5571,6071,"death",17,1019242
"iXlnLnGETPtVPo6WkxoyxNFHCZYO0aJlqV3YrYxkqN5A3RxOKJ1QSLK3cagOfa8AHhUg_igPJCN4Ww","EUN1_3723847115",5751,5644,"assist",18,1023205
"iXlnLnGETPtVPo6WkxoyxNFHCZYO0aJlqV3YrYxkqN5A3RxOKJ1QSLK3cagOfa8AHhUg_igPJCN4Ww","EUN1_3723847115",2474,4708,"assist",18,1069235
"iXlnLnGETPtVPo6WkxoyxNFHCZYO0aJlqV3YrYxkqN5A3RxOKJ1QSLK3cagOfa8AHhUg_igPJCN4Ww","EUN1_3723847115",6664,6522,"assist",19,1085539
"iXlnLnGETPtVPo6WkxoyxNFHCZYO0aJlqV3YrYxkqN5A3RxOKJ1QSLK3cagOfa8AHhUg_igPJCN4Ww","EUN1_3723847115",1664,7513,"death",19,1123012
"iXlnLnGETPtVPo6WkxoyxNFHCZYO0aJlqV3YrYxkqN5A3RxOKJ1QSLK3cagOfa8AHhUg_igPJCN4Ww","EUN1_3723847115",2320,7442,"assist",20,1197710
"iXlnLnGETPtVPo6WkxoyxNFHCZYO0aJlqV3YrYxkqN5A3RxOKJ1QSLK3cagOfa8AHhUg_igPJCN4Ww","EUN1_3723847115",2350,7411,"assist",21,1201351
"iXlnLnGETPtVPo6WkxoyxNFHCZYO0aJlqV3YrYxkqN5A3RxOKJ1QSLK3cagOfa8AHhUg_igPJCN4Ww","EUN1_3723847115",1105,6516,"death",21,1225950
"iXlnLnGETPtVPo6WkxoyxNFHCZYO0aJlqV3YrYxkqN5A3RxOKJ1QSLK3cagOfa8AHhUg_igPJCN4Ww","EUN1_3723847115",1239,7941,"assist",22,1300468
"iXlnLnGETPtVPo6WkxoyxNFHCZYO0aJlqV3YrYxkqN5A3RxOKJ1QSLK3cagOfa8AHhUg_igPJCN4Ww","EUN1_3723847115",3464,7262,"assist",23,1331712
"iXlnLnGETPtVPo6WkxoyxNFHCZYO0aJlqV3YrYxkqN5A3RxOKJ1QSLK3cagOfa8AHhUg_igPJCN4Ww","EUN1_3723847115",2154,9497,"assist",23,1343884
"iXlnLnGETPtVPo6WkxoyxNFHCZYO0aJlqV3YrYxkqN5A3RxOKJ1QSLK3cagOfa8AHhUg_igPJCN4Ww","EUN1_3723847115",2253,9300,"kill",23,1361869
"iXlnLnGETPtVPo6WkxoyxNFHCZYO0aJlqV3YrYxkqN5A3RxOKJ1QSLK3cagOfa8AHhUg_igPJCN4Ww","EUN1_3723847115",1733,5043,"death",25,1466022
"iXlnLnGETPtVPo6WkxoyxNFHCZYO0aJlqV3YrYxkqN5A3RxOKJ1QSLK3cagOfa8AHhUg_igPJCN4Ww","EUN1_3723847115",3146,1792,"death",26,1535018
"iXlnLnGETPtVPo6WkxoyxNFHCZYO0aJlqV3YrYxkqN5A3RxOKJ1QSLK3cagOfa8AHhUg_igPJCN4Ww","EUN1_3723847115",1191,644,"death",26,1581657
