Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2024-08-11 16:49:09;"Afternoon Workout";"Chest Dip";9;0;kg;10;;;;0;;;54m
2024-09-29 18:22:53;"Evening Workout";"Bench Press (Barbell)";1;70;kg;6;;;;0;"";"";1h 13m
2024-09-29 18:22:53;"Evening Workout";"Bench Press (Barbell)";2;70;kg;3;;;;0;;;1h 13m
2024-09-29 18:22:53;"Evening Workout";"Bench Press (Barbell)";3;60;kg;8;;;;0;;;1h 13m
2024-09-29 18:22:53;"Evening Workout";"Chest Dip";1;30;kg;8;;;;0;"";;1h 13m
2024-09-29 18:22:53;"Evening Workout";"Chest Dip";2;30;kg;8;;;;0;;;1h 13m
2024-09-29 18:22:53;"Evening Workout";"Chest Dip";3;30;kg;8;;;;0;;;1h 13m
2024-10-08 10:38:15;"Morning Workout";"Pull Up";1;;;300;;;;0;"";"";1h 39m
2024-10-15 10:22:28;"Morning Workout";"Pull Up";1;35;kg;8;;;;0;"";"";1h 21m
2024-10-15 10:22:28;"Morning Workout";"Pull Up";2;35;kg;8;;;;0;;;1h 21m
2024-10-15 10:22:28;"Morning Workout";"Pull Up";3;35;kg;8;;;;0;;;1h 21m
2024-10-15 10:22:28;"Morning Workout";"Pull Up";4;0;kg;40;;;;0;;;1h 21m
2024-10-20 11:50:24;"Morning Workout";"Pull Up";1;41.25;kg;7;;;;0;"";"";1h 22m
2024-10-20 11:50:24;"Morning Workout";"Pull Up";2;41.25;kg;5;;;;0;;;1h 22m
2024-10-20 11:50:24;"Morning Workout";"Pull Up";3;41.25;kg;5;;;;0;;;1h 22m
2024-10-21 13:01:37;"Midday Workout";"Squat (Barbell)";1;70;kg;8;;;;0;"";"";53m
2024-10-21 13:01:37;"Midday Workout";"Squat (Barbell)";2;70;kg;8;;;;0;;;53m
2024-10-21 13:01:37;"Midday Workout";"Squat (Barbell)";3;70;kg;8;;;;0;;;53m
2024-10-23 13:05:27;"Midday Workout";"Bench Press (Barbell)";1;75;kg;5;;;;0;"";"";49m
2024-10-23 13:05:27;"Midday Workout";"Bench Press (Barbell)";2;75;kg;5;;;;0;;;49m
2024-10-23 13:05:27;"Midday Workout";"Bench Press (Barbell)";3;75;kg;5;;;;0;;;49m
2024-10-25 17:03:47;"Afternoon Workout";"Pull Up";1;42.5;kg;7;;;;0;"";"";56m
2024-10-25 17:03:47;"Afternoon Workout";"Pull Up";2;42.5;kg;7;;;;0;;;56m
2024-10-25 17:03:47;"Afternoon Workout";"Pull Up";3;42.5;kg;7;;;;0;;;56m
2024-10-27 14:07:45;"Afternoon Workout";"Chest Dip";1;32;kg;8;;;;0;"";"";2h
2024-10-27 14:07:45;"Afternoon Workout";"Chest Dip";2;32;kg;8;;;;0;;;2h
2024-10-27 14:07:45;"Afternoon Workout";"Chest Dip";3;32;kg;8;;;;0;;;2h
2024-11-05 11:04:36;"Morning Workout";"Pull Up";1;45;kg;6;;;;0;"";"";34m
2024-11-05 11:04:36;"Morning Workout";"Pull Up";2;45;kg;6;;;;0;;;34m
2024-11-05 11:04:36;"Morning Workout";"Pull Up";3;45;kg;6;;;;0;;;34m
2024-11-09 13:59:18;"Midday Workout";"Pull Up";1;46.25;kg;6;;;;0;"";"";1h 51m
2024-11-09 13:59:18;"Midday Workout";"Pull Up";2;46.25;kg;5;;;;0;;;1h 51m
2024-11-09 13:59:18;"Midday Workout";"Pull Up";3;46.25;kg;6;;;;0;;;1h 51m
2024-11-11 14:28:13;"Afternoon Workout";"Squat (Barbell)";1;80;kg;8;;;;0;"";"";2h 12m
2024-11-11 14:28:13;"Afternoon Workout";"Squat (Barbell)";2;80;kg;8;;;;0;;;2h 12m
2024-11-11 14:28:13;"Afternoon Workout";"Squat (Barbell)";3;80;kg;8;;;;0;;;2h 12m
2024-11-13 11:38:10;"Morning Workout";"Bench Press (Barbell)";1;80;kg;6;;;;0;"";"";1h 6m
2024-11-13 11:38:10;"Morning Workout";"Bench Press (Barbell)";2;80;kg;5;;;;0;;;1h 6m
2024-11-13 11:38:10;"Morning Workout";"Bench Press (Barbell)";3;80;kg;5;;;;0;;;1h 6m
2024-11-17 15:13:01;"Afternoon Workout";"Bench Press (Barbell)";1;70;kg;10;;;;0;"";"";1h 42m
2024-11-17 15:13:01;"Afternoon Workout";"Bench Press (Barbell)";2;70;kg;8;;;;0;;;1h 42m
2024-11-17 15:13:01;"Afternoon Workout";"Bench Press (Barbell)";3;50;kg;21;;;;0;;;1h 42m
2024-11-21 19:53:43;"Evening Workout";"Standing Calf Raise (Barbell)";1;20;kg;20;;;;0;"";"";17m
2024-11-21 19:53:43;"Evening Workout";"Standing Calf Raise (Barbell)";2;30;kg;20;;;;0;;;17m
2024-11-21 19:53:43;"Evening Workout";"Standing Calf Raise (Barbell)";3;40;kg;20;;;;0;;;17m
2024-11-21 19:53:43;"Evening Workout";"Standing Calf Raise (Barbell)";4;40;kg;20;;;;0;;;17m
2024-11-21 19:53:43;"Evening Workout";"Standing Calf Raise (Barbell)";5;40;kg;20;;;;0;;;17m
2024-11-21 19:53:43;"Evening Workout";"Standing Calf Raise (Dumbbell)";1;16;kg;20;;;;0;"";;17m
2024-11-21 19:53:43;"Evening Workout";"Standing Calf Raise (Dumbbell)";2;22;kg;20;;;;0;;;17m
2024-11-21 19:53:43;"Evening Workout";"Standing Calf Raise (Dumbbell)";3;22;kg;30;;;;0;;;17m
2024-11-21 19:53:43;"Evening Workout";"Standing Calf Raise (Dumbbell)";4;22;kg;30;;;;0;;;17m
2024-11-21 19:53:43;"Evening Workout";"Standing Calf Raise (Dumbbell)";5;22;kg;30;;;;0;;;17m
2024-11-29 15:59:31;"Afternoon Workout";"Pull Up";1;0;kg;10;;;;0;"";"";1h 24m
2024-11-29 15:59:31;"Afternoon Workout";"Pull Up";2;15;kg;8;;;;0;;;1h 24m
2024-11-29 15:59:31;"Afternoon Workout";"Pull Up";3;30;kg;5;;;;0;;;1h 24m
2024-11-29 15:59:31;"Afternoon Workout";"Pull Up";4;40;kg;5;;;;0;;;1h 24m
2024-11-29 15:59:31;"Afternoon Workout";"Pull Up";5;48.75;kg;3;;;;0;;;1h 24m
2024-11-29 15:59:31;"Afternoon Workout";"Pull Up";6;60;kg;1;;;;0;;;1h 24m
2024-11-29 15:59:31;"Afternoon Workout";"Pull Up";7;60;kg;1;;;;0;;;1h 24m
2024-11-29 15:59:31;"Afternoon Workout";"Pull Up";8;45;kg;1;;;;0;;;1h 24m
2024-11-29 15:59:31;"Afternoon Workout";"Pull Up";9;45;kg;1;;;;0;;;1h 24m
2024-11-29 15:59:31;"Afternoon Workout";"Pull Up";10;0;kg;10;;;;0;;;1h 24m
2024-11-29 15:59:31;"Afternoon Workout";"Pull Up";11;0;kg;10;;;;0;;;1h 24m
2024-11-29 15:59:31;"Afternoon Workout";"Lat Pulldown (Cable)";1;50;kg;12;;;;0;"";;1h 24m
2024-11-29 15:59:31;"Afternoon Workout";"Lat Pulldown (Cable)";2;70;kg;8;;;;0;;;1h 24m
2024-11-29 15:59:31;"Afternoon Workout";"Lat Pulldown (Cable)";3;30;kg;12;;;;0;;;1h 24m
2024-11-29 15:59:31;"Afternoon Workout";"Lat Pulldown (Cable)";4;40;kg;12;;;;0;;;1h 24m
2024-12-02 11:01:37;"Morning Workout";"Squat (Barbell)";1;80;kg;6;;;;0;"";"";2h 13m
2024-12-06 14:47:31;"Afternoon Workout";"Bench Press (Barbell)";1;20;kg;10;;;;0;"";"+10min
start of checking";1h 27m
2024-12-06 14:47:31;"Afternoon Workout";"Bench Press (Barbell)";2;40;kg;10;;;;0;;;1h 27m
2024-12-06 14:47:31;"Afternoon Workout";"Bench Press (Barbell)";3;60;kg;8;;;;0;;;1h 27m
2024-12-06 14:47:31;"Afternoon Workout";"Bench Press (Barbell)";4;80;kg;3;;;;0;;;1h 27m
2024-12-06 14:47:31;"Afternoon Workout";"Bench Press (Barbell)";5;80;kg;3;;;;0;;;1h 27m
2024-12-06 14:47:31;"Afternoon Workout";"Bench Press (Barbell)";6;80;kg;3;;;;0;;;1h 27m
2024-12-06 14:47:31;"Afternoon Workout";"Bench Press (Barbell)";7;60;kg;5;;;;0;;;1h 27m
2024-12-06 14:47:31;"Afternoon Workout";"Pull Up";1;;;10;;;;0;"";;1h 27m
2024-12-06 14:47:31;"Afternoon Workout";"Pull Up";2;20;kg;10;;;;0;;;1h 27m
2024-12-06 14:47:31;"Afternoon Workout";"Pull Up";3;40;kg;5;;;;0;;;1h 27m
2024-12-06 14:47:31;"Afternoon Workout";"Pull Up";4;50;kg;3;;;;0;;;1h 27m
2024-12-06 14:47:31;"Afternoon Workout";"Pull Up";5;50;kg;3;;;;0;;;1h 27m
2024-12-06 14:47:31;"Afternoon Workout";"Pull Up";6;50;kg;2;;;;0;;;1h 27m
2024-12-06 14:47:31;"Afternoon Workout";"Pull Up";7;16;kg;10;;;;0;;;1h 27m
2024-12-06 14:47:31;"Afternoon Workout";"Pull Up";8;16;kg;10;;;;0;;;1h 27m
2024-12-06 14:47:31;"Afternoon Workout";"Lat Pulldown (Cable)";1;50;kg;12;;;;0;"";;1h 27m
2024-12-06 14:47:31;"Afternoon Workout";"Lat Pulldown (Cable)";2;50;kg;12;;;;0;;;1h 27m
2024-12-06 14:47:31;"Afternoon Workout";"Lat Pulldown (Cable)";3;50;kg;12;;;;0;;;1h 27m
2024-12-06 14:47:31;"Afternoon Workout";"Bicep Curl (Barbell)";1;10;kg;12;;;;0;"";;1h 27m
2024-12-06 14:47:31;"Afternoon Workout";"Bicep Curl (Barbell)";2;30;kg;10;;;;0;;;1h 27m
2024-12-06 14:47:31;"Afternoon Workout";"Bicep Curl (Barbell)";3;40;kg;5;;;;0;;;1h 27m
2024-12-06 14:47:31;"Afternoon Workout";"Bicep Curl (Barbell)";4;40;kg;5;;;;0;;;1h 27m
2024-12-06 14:47:31;"Afternoon Workout";"Bicep Curl (Barbell)";5;40;kg;5;;;;0;;;1h 27m
2024-12-06 14:47:31;"Afternoon Workout";"Bicep Curl (Dumbbell)";1;16;kg;12;;;;0;"";;1h 27m
2024-12-06 14:47:31;"Afternoon Workout";"Bicep Curl (Dumbbell)";2;16;kg;12;;;;0;;;1h 27m
2024-12-06 14:47:31;"Afternoon Workout";"Bicep Curl (Dumbbell)";3;16;kg;12;;;;0;;;1h 27m
2024-12-06 14:47:31;"Afternoon Workout";"Bicep Curl (Barbell)";1;20;kg;15;;;;0;"";;1h 27m
2024-12-06 14:47:31;"Afternoon Workout";"Bicep Curl (Barbell)";2;20;kg;15;;;;0;;;1h 27m
2024-12-06 14:47:31;"Afternoon Workout";"Bicep Curl (Barbell)";3;20;kg;15;;;;0;;;1h 27m
2024-12-06 14:47:31;"Afternoon Workout";"Concentration Curl (Dumbbell)";1;20;kg;15;;;;0;"";;1h 27m
2024-12-06 14:47:31;"Afternoon Workout";"Concentration Curl (Dumbbell)";2;40;kg;15;;;;0;;;1h 27m
2024-12-06 14:47:31;"Afternoon Workout";"Concentration Curl (Dumbbell)";3;40;kg;15;;;;0;;;1h 27m
2024-12-06 14:47:31;"Afternoon Workout";"Concentration Curl (Dumbbell)";4;40;kg;15;;;;0;;;1h 27m
2024-12-09 16:22:10;"Afternoon Workout";"Standing Calf Raise (Barbell)";1;20;kg;20;;;;0;"";"";1h 15m
2024-12-09 16:22:10;"Afternoon Workout";"Standing Calf Raise (Barbell)";2;40;kg;20;;;;0;;;1h 15m
2024-12-09 16:22:10;"Afternoon Workout";"Standing Calf Raise (Barbell)";3;40;kg;25;;;;0;;;1h 15m
2024-12-09 16:22:10;"Afternoon Workout";"Standing Calf Raise (Barbell)";4;40;kg;25;;;;0;;;1h 15m
2024-12-09 16:22:10;"Afternoon Workout";"Standing Calf Raise (Barbell)";5;40;kg;20;;;;0;;;1h 15m
2024-12-09 16:22:10;"Afternoon Workout";"Standing Calf Raise (Barbell)";6;40;kg;20;;;;0;;;1h 15m
2024-12-09 16:22:10;"Afternoon Workout";"Squat (Barbell)";1;20;kg;12;;;;0;"";;1h 15m
2024-12-09 16:22:10;"Afternoon Workout";"Squat (Barbell)";2;40;kg;10;;;;0;;;1h 15m
2024-12-09 16:22:10;"Afternoon Workout";"Squat (Barbell)";3;60;kg;10;;;;0;;;1h 15m
2024-12-09 16:22:10;"Afternoon Workout";"Squat (Barbell)";4;80;kg;6;;;;0;;;1h 15m
2024-12-09 16:22:10;"Afternoon Workout";"Squat (Barbell)";5;90;kg;6;;;;0;;;1h 15m
2024-12-09 16:22:10;"Afternoon Workout";"Squat (Barbell)";6;90;kg;6;;;;0;;;1h 15m
2024-12-09 16:22:10;"Afternoon Workout";"Squat (Barbell)";7;90;kg;6;;;;0;;;1h 15m
2024-12-09 16:22:10;"Afternoon Workout";"Deadlift (Barbell)";1;20;kg;8;;;;0;"";;1h 15m
2024-12-09 16:22:10;"Afternoon Workout";"Deadlift (Barbell)";2;60;kg;3;;;;0;;;1h 15m
2024-12-09 16:22:10;"Afternoon Workout";"Deadlift (Barbell)";3;90;kg;1;;;;0;;;1h 15m
2024-12-09 16:22:10;"Afternoon Workout";"Deadlift (Barbell)";4;120;kg;1;;;;0;;;1h 15m
2024-12-09 16:22:10;"Afternoon Workout";"Deadlift (Barbell)";5;145;kg;1;;;;0;;;1h 15m
2024-12-09 16:22:10;"Afternoon Workout";"Leg Extension (Machine)";1;40;kg;12;;;;0;"";;1h 15m
2024-12-09 16:22:10;"Afternoon Workout";"Leg Extension (Machine)";2;50;kg;12;;;;0;;;1h 15m
2024-12-09 16:22:10;"Afternoon Workout";"Leg Extension (Machine)";3;60;kg;10;;;;0;;;1h 15m
2024-12-09 16:22:10;"Afternoon Workout";"Leg Extension (Machine)";4;60;kg;10;;;;0;;;1h 15m
2024-12-09 16:22:10;"Afternoon Workout";"Leg Extension (Machine)";5;30;kg;12;;;;0;;;1h 15m
2024-12-09 16:22:10;"Afternoon Workout";"Deficit Deadlift (Barbell)";1;20;kg;15;;;;0;"";;1h 15m
2024-12-09 16:22:10;"Afternoon Workout";"Deficit Deadlift (Barbell)";2;20;kg;15;;;;0;;;1h 15m
2024-12-09 16:22:10;"Afternoon Workout";"Deficit Deadlift (Barbell)";3;20;kg;15;;;;0;;;1h 15m
2024-12-11 10:55:34;"Morning Workout";"Bench Press (Barbell)";1;20;kg;12;;;;0;"";"";1h 48m
2024-12-11 10:55:34;"Morning Workout";"Bench Press (Barbell)";2;40;kg;12;;;;0;;;1h 48m
2024-12-11 10:55:34;"Morning Workout";"Bench Press (Barbell)";3;60;kg;10;;;;0;;;1h 48m
2024-12-11 10:55:34;"Morning Workout";"Bench Press (Barbell)";4;80;kg;3;;;;0;;;1h 48m
2024-12-11 10:55:34;"Morning Workout";"Bench Press (Barbell)";5;90;kg;2;;;;0;;;1h 48m
2024-12-11 10:55:34;"Morning Workout";"Bench Press (Barbell)";6;90;kg;2;;;;0;;;1h 48m
2024-12-11 10:55:34;"Morning Workout";"Bench Press (Barbell)";7;90;kg;1;;;;0;;;1h 48m
2024-12-11 10:55:34;"Morning Workout";"Bench Press (Dumbbell)";1;25;kg;10;;;;0;"";;1h 48m
2024-12-11 10:55:34;"Morning Workout";"Bench Press (Dumbbell)";2;25;kg;10;;;;0;;;1h 48m
2024-12-11 10:55:34;"Morning Workout";"Bench Press (Dumbbell)";3;25;kg;10;;;;0;;;1h 48m
2024-12-11 10:55:34;"Morning Workout";"Chest Fly";1;30;kg;12;;;;0;"";;1h 48m
2024-12-11 10:55:34;"Morning Workout";"Chest Fly";2;40;kg;12;;;;0;;;1h 48m
2024-12-11 10:55:34;"Morning Workout";"Chest Fly";3;40;kg;12;;;;0;;;1h 48m
2024-12-11 10:55:34;"Morning Workout";"Chest Fly";4;40;kg;12;;;;0;;;1h 48m
2024-12-11 10:55:34;"Morning Workout";"Triceps Pushdown (Cable - Straight Bar)";1;40;kg;12;;;;0;"";;1h 48m
2024-12-11 10:55:34;"Morning Workout";"Triceps Pushdown (Cable - Straight Bar)";2;60;kg;12;;;;0;;;1h 48m
2024-12-11 10:55:34;"Morning Workout";"Triceps Pushdown (Cable - Straight Bar)";3;70;kg;12;;;;0;;;1h 48m
2024-12-11 10:55:34;"Morning Workout";"Triceps Pushdown (Cable - Straight Bar)";4;70;kg;12;;;;0;;;1h 48m
2024-12-11 10:55:34;"Morning Workout";"Triceps Pushdown (Cable - Straight Bar)";5;70;kg;12;;;;0;;;1h 48m
2024-12-11 10:55:34;"Morning Workout";"Triceps Extension";1;35;kg;12;;;;0;"";;1h 48m
2024-12-11 10:55:34;"Morning Workout";"Triceps Extension";2;35;kg;12;;;;0;;;1h 48m
2024-12-11 10:55:34;"Morning Workout";"Triceps Extension";3;35;kg;12;;;;0;;;1h 48m
2024-12-15 14:08:06;"Afternoon Workout";"Pull Up";1;;;12;;;;0;"";"";1h 15m
2024-12-15 14:08:06;"Afternoon Workout";"Pull Up";2;16;kg;10;;;;0;;;1h 15m
2024-12-15 14:08:06;"Afternoon Workout";"Pull Up";3;16;kg;10;;;;0;;;1h 15m
2024-12-15 14:08:06;"Afternoon Workout";"Pull Up";4;16;kg;10;;;;0;;;1h 15m
2024-12-15 14:08:06;"Afternoon Workout";"Pull Up";5;16;kg;10;;;;0;;;1h 15m
2024-12-15 14:08:06;"Afternoon Workout";"Pull Up";6;16;kg;10;;;;0;;;1h 15m
2024-12-15 14:08:06;"Afternoon Workout";"Lat Pulldown (Cable)";1;50;kg;12;;;;0;"";;1h 15m
2024-12-15 14:08:06;"Afternoon Workout";"Lat Pulldown (Cable)";2;50;kg;12;;;;0;;;1h 15m
2024-12-15 14:08:06;"Afternoon Workout";"Lat Pulldown (Cable)";3;50;kg;12;;;;0;;;1h 15m
2024-12-15 14:08:06;"Afternoon Workout";"Seated Row (Cable)";1;40;kg;15;;;;0;"";;1h 15m
2024-12-15 14:08:06;"Afternoon Workout";"Seated Row (Cable)";2;40;kg;15;;;;0;;;1h 15m
2024-12-15 14:08:06;"Afternoon Workout";"Seated Row (Cable)";3;40;kg;15;;;;0;;;1h 15m
2024-12-15 14:08:06;"Afternoon Workout";"Bicep Curl (Barbell)";1;10;kg;12;;;;0;"";;1h 15m
2024-12-15 14:08:06;"Afternoon Workout";"Bicep Curl (Barbell)";2;30;kg;10;;;;0;;;1h 15m
2024-12-15 14:08:06;"Afternoon Workout";"Bicep Curl (Barbell)";3;50;kg;3;;;;0;;;1h 15m
2024-12-15 14:08:06;"Afternoon Workout";"Bicep Curl (Barbell)";4;30;kg;10;;;;0;;;1h 15m
2024-12-15 14:08:06;"Afternoon Workout";"Bicep Curl (Barbell)";5;30;kg;10;;;;0;;;1h 15m
2024-12-15 14:08:06;"Afternoon Workout";"Concentration Curl (Dumbbell)";1;13.5;kg;10;;;;0;"";;1h 15m
2024-12-15 14:08:06;"Afternoon Workout";"Concentration Curl (Dumbbell)";2;13.5;kg;10;;;;0;;;1h 15m
2024-12-15 14:08:06;"Afternoon Workout";"Concentration Curl (Dumbbell)";3;13.5;kg;10;;;;0;;;1h 15m
2024-12-15 14:08:06;"Afternoon Workout";"Bicep Curl (Dumbbell)";1;13.5;kg;10;;;;0;"";;1h 15m
2024-12-15 14:08:06;"Afternoon Workout";"Bicep Curl (Dumbbell)";2;13.5;kg;10;;;;0;;;1h 15m
2024-12-15 14:08:06;"Afternoon Workout";"Bicep Curl (Dumbbell)";3;13.5;kg;10;;;;0;;;1h 15m
2024-12-15 14:08:06;"Afternoon Workout";"Seated Palms Up Wrist Curl (Dumbbell)";1;10;kg;20;;;;0;"";;1h 15m
2024-12-15 14:08:06;"Afternoon Workout";"Seated Palms Up Wrist Curl (Dumbbell)";2;20;kg;20;;;;0;;;1h 15m
2024-12-15 14:08:06;"Afternoon Workout";"Seated Palms Up Wrist Curl (Dumbbell)";3;20;kg;15;;;;0;;;1h 15m
2024-12-15 14:08:06;"Afternoon Workout";"Seated Palms Up Wrist Curl (Dumbbell)";4;20;kg;15;;;;0;;;1h 15m
2024-12-18 11:31:22;"Morning Workout";"Bench Press (Barbell)";1;20;kg;12;;;;0;"";"";1h 25m
2024-12-18 11:31:22;"Morning Workout";"Bench Press (Barbell)";2;40;kg;12;;;;0;;;1h 25m
2024-12-18 11:31:22;"Morning Workout";"Bench Press (Barbell)";3;60;kg;8;;;;0;;;1h 25m
2024-12-18 11:31:22;"Morning Workout";"Bench Press (Barbell)";4;80;kg;2;;;;0;;;1h 25m
2024-12-18 11:31:22;"Morning Workout";"Bench Press (Barbell)";5;90;kg;1;;;;0;;;1h 25m
2024-12-18 11:31:22;"Morning Workout";"Bench Press (Barbell)";6;92.5;kg;1;;;;0;;;1h 25m
2024-12-18 11:31:22;"Morning Workout";"Triceps Extension";1;40;kg;15;;;;0;"";;1h 25m
2024-12-18 11:31:22;"Morning Workout";"Triceps Extension";2;40;kg;15;;;;0;;;1h 25m
2024-12-18 11:31:22;"Morning Workout";"Triceps Extension";3;40;kg;15;;;;0;;;1h 25m
2024-12-18 11:31:22;"Morning Workout";"Triceps Extension";4;40;kg;15;;;;0;;;1h 25m
2024-12-18 11:31:22;"Morning Workout";"Triceps Extension";5;50;kg;15;;;;0;;;1h 25m
2024-12-18 11:31:22;"Morning Workout";"Triceps Extension";6;50;kg;15;;;;0;;;1h 25m
2024-12-18 11:31:22;"Morning Workout";"Triceps Extension";7;50;kg;15;;;;0;;;1h 25m
2024-12-18 11:31:22;"Morning Workout";"Triceps Extension";8;50;kg;15;;;;0;;;1h 25m
2024-12-22 14:28:48;"Afternoon Workout";"Push Up";1;;;18;;;;0;"";"";52m
2024-12-22 14:28:48;"Afternoon Workout";"Push Up";2;40;kg;6;;;;0;;;52m
2024-12-22 14:28:48;"Afternoon Workout";"Push Up";3;40;kg;8;;;;0;;;52m
2024-12-22 14:28:48;"Afternoon Workout";"Push Up";4;40;kg;10;;;;0;;;52m
2024-12-22 14:28:48;"Afternoon Workout";"Push Up";5;40;kg;6;;;;0;;;52m
2024-12-22 14:28:48;"Afternoon Workout";"Push Up";6;0;kg;10;;;;0;;;52m
2024-12-22 14:28:48;"Afternoon Workout";"Push Up";7;0;kg;10;;;;0;;;52m
2024-12-22 14:28:48;"Afternoon Workout";"Push Up";8;0;kg;10;;;;0;;;52m
2024-12-22 14:28:48;"Afternoon Workout";"Bicep Curl (Dumbbell)";1;9;kg;20;;;;0;"";;52m
2024-12-22 14:28:48;"Afternoon Workout";"Bicep Curl (Dumbbell)";2;16;kg;12;;;;0;;;52m
2024-12-22 14:28:48;"Afternoon Workout";"Bicep Curl (Dumbbell)";3;16;kg;12;;;;0;;;52m
2024-12-22 14:28:48;"Afternoon Workout";"Bicep Curl (Dumbbell)";4;16;kg;12;;;;0;;;52m
2024-12-22 14:28:48;"Afternoon Workout";"Bicep Curl (Dumbbell)";5;16;kg;12;;;;0;;;52m
2024-12-22 14:28:48;"Afternoon Workout";"Bicep Curl (Dumbbell)";6;16;kg;12;;;;0;;;52m
2024-12-22 14:28:48;"Afternoon Workout";"Reverse Grip Concentration Curl (Dumbbell)";1;9;kg;30;;;;0;"";;52m
2024-12-22 14:28:48;"Afternoon Workout";"Reverse Grip Concentration Curl (Dumbbell)";2;16;kg;20;;;;0;;;52m
2024-12-22 14:28:48;"Afternoon Workout";"Reverse Grip Concentration Curl (Dumbbell)";3;16;kg;30;;;;0;;;52m
2024-12-22 14:28:48;"Afternoon Workout";"Reverse Grip Concentration Curl (Dumbbell)";4;16;kg;30;;;;0;;;52m
2024-12-25 17:39:20;"Evening Workout";"Squat (Barbell)";1;20;kg;12;;;;0;"";"";1h 34m
2024-12-25 17:39:20;"Evening Workout";"Squat (Barbell)";2;50;kg;12;;;;0;;;1h 34m
2024-12-25 17:39:20;"Evening Workout";"Squat (Barbell)";3;70;kg;8;;;;0;;;1h 34m
2024-12-25 17:39:20;"Evening Workout";"Squat (Barbell)";4;90;kg;5;;;;0;;;1h 34m
2024-12-25 17:39:20;"Evening Workout";"Squat (Barbell)";5;100;kg;5;;;;0;;;1h 34m
2024-12-25 17:39:20;"Evening Workout";"Squat (Barbell)";6;115;kg;1;;;;0;;;1h 34m
2024-12-25 17:39:20;"Evening Workout";"Leg Extension (Machine)";1;45;kg;12;;;;0;"";;1h 34m
2024-12-25 17:39:20;"Evening Workout";"Leg Extension (Machine)";2;45;kg;15;;;;0;;;1h 34m
2024-12-25 17:39:20;"Evening Workout";"Leg Extension (Machine)";3;45;kg;15;;;;0;;;1h 34m
2024-12-25 17:39:20;"Evening Workout";"Lying Leg Curl (Machine)";1;20;kg;15;;;;0;"";;1h 34m
2024-12-25 17:39:20;"Evening Workout";"Lying Leg Curl (Machine)";2;20;kg;15;;;;0;;;1h 34m
2024-12-25 17:39:20;"Evening Workout";"Lying Leg Curl (Machine)";3;20;kg;15;;;;0;;;1h 34m
2024-12-25 17:39:20;"Evening Workout";"Standing Calf Raise (Barbell)";1;0;kg;30;;;;0;"";;1h 34m
2024-12-25 17:39:20;"Evening Workout";"Standing Calf Raise (Barbell)";2;10;kg;30;;;;0;;;1h 34m
2024-12-25 17:39:20;"Evening Workout";"Standing Calf Raise (Barbell)";3;40;kg;30;;;;0;;;1h 34m
2024-12-25 17:39:20;"Evening Workout";"Standing Calf Raise (Barbell)";4;10;kg;30;;;;0;;;1h 34m
2024-12-25 17:39:20;"Evening Workout";"Standing Calf Raise (Barbell)";5;10;kg;30;;;;0;;;1h 34m
2024-12-25 17:39:20;"Evening Workout";"Leg Press";1;50;kg;20;;;;0;"";;1h 34m
2024-12-25 17:39:20;"Evening Workout";"Leg Press";2;50;kg;20;;;;0;;;1h 34m
2024-12-25 17:39:20;"Evening Workout";"Leg Press";3;50;kg;25;;;;0;;;1h 34m
2024-12-26 14:44:55;"Afternoon Workout";"Pull Up";1;;;10;;;;0;"";"";1h 24m
2024-12-26 14:44:55;"Afternoon Workout";"Pull Up";2;;;10;;;;0;;;1h 24m
2024-12-26 14:44:55;"Afternoon Workout";"Pull Up";3;;;10;;;;0;;;1h 24m
2024-12-26 14:44:55;"Afternoon Workout";"Pull Up";4;;;10;;;;0;;;1h 24m
2024-12-26 14:44:55;"Afternoon Workout";"Pull Up";5;;;10;;;;0;;;1h 24m
2024-12-26 14:44:55;"Afternoon Workout";"Pull Up";6;;;10;;;;0;;;1h 24m
2024-12-26 14:44:55;"Afternoon Workout";"Pull Up";7;;;10;;;;0;;;1h 24m
2024-12-26 14:44:55;"Afternoon Workout";"Pull Up";8;;;10;;;;0;;;1h 24m
2024-12-26 14:44:55;"Afternoon Workout";"Pull Up";9;;;10;;;;0;;;1h 24m
2024-12-26 14:44:55;"Afternoon Workout";"Pull Up";10;;;10;;;;0;;;1h 24m
2024-12-26 14:44:55;"Afternoon Workout";"Bent Over Row (Barbell)";1;40;kg;15;;;;0;"";;1h 24m
2024-12-26 14:44:55;"Afternoon Workout";"Bent Over Row (Barbell)";2;40;kg;15;;;;0;;;1h 24m
2024-12-26 14:44:55;"Afternoon Workout";"Bent Over Row (Barbell)";3;40;kg;15;;;;0;;;1h 24m
2024-12-26 14:44:55;"Afternoon Workout";"Bicep Curl (Dumbbell)";1;9;kg;20;;;;0;"";;1h 24m
2024-12-26 14:44:55;"Afternoon Workout";"Bicep Curl (Dumbbell)";2;9;kg;20;;;;0;;;1h 24m
2024-12-26 14:44:55;"Afternoon Workout";"Bicep Curl (Dumbbell)";3;9;kg;20;;;;0;;;1h 24m
2024-12-26 14:44:55;"Afternoon Workout";"Bicep Curl (Dumbbell)";4;16;kg;8;;;;0;;;1h 24m
2024-12-26 14:44:55;"Afternoon Workout";"Bicep Curl (Dumbbell)";5;16;kg;10;;;;0;;;1h 24m
