IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,EUR,Europe,Country,TUR,Türkiye,Year,2019,true,,,,,,,,,,,,,3330,,,,,,3 330.1,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2019,true,,,,,,,,,,,,,3.06,,,,,,3.1,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2019,true,,,,,,,,,,,,,3.43,,,,,,3.4,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2019,true,,,,,,,,,,,,,3.58,,,,,,3.6,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AFR,Africa,Country,ERI,Eritrea,Year,2019,true,,,,,,,,,,,,,3.75,,,,,,3.7,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AFR,Africa,Country,BEN,Benin,Year,2019,true,,,,,,,,,,,,,29.98,,,,,,30.0,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2019,true,,,,,,,,,,,,,30.78,,,,,,30.8,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2019,true,,,,,,,,,,,,,301.3,,,,,,301.3,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2019,true,,,,,,,,,,,,,304.7,,,,,,304.7,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2019,true,,,,,,,,,,,,,311.7,,,,,,311.7,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,EUR,Europe,Country,SRB,Serbia,Year,2019,true,,,,,,,,,,,,,313.4,,,,,,313.4,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,EUR,Europe,Country,HRV,Croatia,Year,2019,true,,,,,,,,,,,,,318.5,,,,,,318.5,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2019,true,,,,,,,,,,,,,323.1,,,,,,323.1,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AFR,Africa,Country,MLI,Mali,Year,2019,true,,,,,,,,,,,,,34.63,,,,,,34.6,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,EUR,Europe,Country,MCO,Monaco,Year,2019,true,,,,,,,,,,,,,34.88,,,,,,34.9,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2019,true,,,,,,,,,,,,,37,,,,,,37.0,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2019,true,,,,,,,,,,,,,37.04,,,,,,37.0,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2019,true,,,,,,,,,,,,,374.2,,,,,,374.2,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,EUR,Europe,Country,ESP,Spain,Year,2019,true,,,,,,,,,,,,,4503,,,,,,4 502.8,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AMR,Americas,Country,MEX,Mexico,Year,2019,true,,,,,,,,,,,,,4517,,,,,,4 517.1,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2019,true,,,,,,,,,,,,,4868,,,,,,4 868.0,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2019,true,,,,,,,,,,,,,4992,,,,,,4 992.1,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AFR,Africa,Country,SYC,Seychelles,Year,2019,true,,,,,,,,,,,,,4.05,,,,,,4.0,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AFR,Africa,Country,GMB,Gambia,Year,2019,true,,,,,,,,,,,,,4.41,,,,,,4.4,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AMR,Americas,Country,GRD,Grenada,Year,2019,true,,,,,,,,,,,,,4.36,,,,,,4.4,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AMR,Americas,Country,BLZ,Belize,Year,2019,true,,,,,,,,,,,,,4.74,,,,,,4.7,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2019,true,,,,,,,,,,,,,41.6,,,,,,41.6,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2019,true,,,,,,,,,,,,,41.81,,,,,,41.8,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AMR,Americas,Country,ECU,Ecuador,Year,2019,true,,,,,,,,,,,,,416.6,,,,,,416.6,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2019,true,,,,,,,,,,,,,42.08,,,,,,42.1,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2019,true,,,,,,,,,,,,,43.85,,,,,,43.8,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,WPR,Western Pacific,Country,CHN,China,Year,2019,true,,,,,,,,,,,,,45713,,,,,,45 713.1,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AFR,Africa,Country,NAM,Namibia,Year,2019,true,,,,,,,,,,,,,45,,,,,,45.0,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AFR,Africa,Country,GAB,Gabon,Year,2019,true,,,,,,,,,,,,,45.67,,,,,,45.7,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2019,true,,,,,,,,,,,,,451.5,,,,,,451.5,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2019,true,,,,,,,,,,,,,46.05,,,,,,46.1,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2019,true,,,,,,,,,,,,,463.4,,,,,,463.4,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AMR,Americas,Country,CUB,Cuba,Year,2019,true,,,,,,,,,,,,,467.4,,,,,,467.4,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AMR,Americas,Country,BHS,Bahamas,Year,2019,true,,,,,,,,,,,,,47.76,,,,,,47.8,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2019,true,,,,,,,,,,,,,48.16,,,,,,48.2,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2019,true,,,,,,,,,,,,,48.42,,,,,,48.4,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AFR,Africa,Country,MUS,Mauritius,Year,2019,true,,,,,,,,,,,,,49.81,,,,,,49.8,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2019,true,,,,,,,,,,,,,494.7,,,,,,494.7,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2019,true,,,,,,,,,,,,,5.05,,,,,,5.1,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AFR,Africa,Country,BDI,Burundi,Year,2019,true,,,,,,,,,,,,,5.34,,,,,,5.3,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2019,true,,,,,,,,,,,,,5.84,,,,,,5.8,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2019,true,,,,,,,,,,,,,5.78,,,,,,5.8,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2019,true,,,,,,,,,,,,,51.99,,,,,,52.0,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2019,true,,,,,,,,,,,,,53.53,,,,,,53.5,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AFR,Africa,Country,DZA,Algeria,Year,2019,true,,,,,,,,,,,,,531.7,,,,,,531.7,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,EUR,Europe,Country,MLT,Malta,Year,2019,true,,,,,,,,,,,,,56.43,,,,,,56.4,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,EUR,Europe,Country,MKD,North Macedonia,Year,2019,true,,,,,,,,,,,,,56.94,,,,,,56.9,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2019,true,,,,,,,,,,,,,580.8,,,,,,580.8,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AFR,Africa,Country,BWA,Botswana,Year,2019,true,,,,,,,,,,,,,59.24,,,,,,59.2,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2019,true,,,,,,,,,,,,,59.55,,,,,,59.6,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AFR,Africa,Country,SEN,Senegal,Year,2019,true,,,,,,,,,,,,,59.9,,,,,,59.9,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2019,true,,,,,,,,,,,,,6006,,,,,,6 006.3,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AMR,Americas,Country,CAN,Canada,Year,2019,true,,,,,,,,,,,,,6564,,,,,,6 563.8,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2019,true,,,,,,,,,,,,,6.13,,,,,,6.1,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2019,true,,,,,,,,,,,,,6.48,,,,,,6.5,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,EUR,Europe,Country,SMR,San Marino,Year,2019,true,,,,,,,,,,,,,6.92,,,,,,6.9,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2019,true,,,,,,,,,,,,,616.9,,,,,,616.9,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2019,true,,,,,,,,,,,,,637.4,,,,,,637.4,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AFR,Africa,Country,UGA,Uganda,Year,2019,true,,,,,,,,,,,,,64.86,,,,,,64.9,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,EUR,Europe,Country,ARM,Armenia,Year,2019,true,,,,,,,,,,,,,65.23,,,,,,65.2,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AMR,Americas,Country,HND,Honduras,Year,2019,true,,,,,,,,,,,,,67.69,,,,,,67.7,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,EUR,Europe,Country,ALB,Albania,Year,2019,true,,,,,,,,,,,,,68.38,,,,,,68.4,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2019,true,,,,,,,,,,,,,695.4,,,,,,695.4,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,SEAR,South-East Asia,Country,IND,India,Year,2019,true,,,,,,,,,,,,,7249,,,,,,7 248.8,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2019,true,,,,,,,,,,,,,7.14,,,,,,7.1,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AFR,Africa,Country,SSD,South Sudan,Year,2019,true,,,,,,,,,,,,,7.22,,,,,,7.2,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AFR,Africa,Country,COG,Congo,Year,2019,true,,,,,,,,,,,,,7.72,,,,,,7.7,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AFR,Africa,Country,LBR,Liberia,Year,2019,true,,,,,,,,,,,,,7.9,,,,,,7.9,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2019,true,,,,,,,,,,,,,7.87,,,,,,7.9,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2019,true,,,,,,,,,,,,,705.5,,,,,,705.5,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,EUR,Europe,Country,HUN,Hungary,Year,2019,true,,,,,,,,,,,,,720.4,,,,,,720.4,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2019,true,,,,,,,,,,,,,74.28,,,,,,74.3,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2019,true,,,,,,,,,,,,,76.08,,,,,,76.1,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AMR,Americas,Country,USA,United States of America,Year,2019,true,,,,,,,,,,,,,78468,,,,,,78 468.5,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2019,true,,,,,,,,,,,,,8251,,,,,,8 251.2,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AMR,Americas,Country,BRA,Brazil,Year,2019,true,,,,,,,,,,,,,8292,,,,,,8 291.9,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2019,true,,,,,,,,,,,,,8.19,,,,,,8.2,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AFR,Africa,Country,LSO,Lesotho,Year,2019,true,,,,,,,,,,,,,8.28,,,,,,8.3,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2019,true,,,,,,,,,,,,,815.8,,,,,,815.8,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2019,true,,,,,,,,,,,,,824.8,,,,,,824.8,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2019,true,,,,,,,,,,,,,825.9,,,,,,825.9,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AFR,Africa,Country,NGA,Nigeria,Year,2019,true,,,,,,,,,,,,,834.8,,,,,,834.8,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AFR,Africa,Country,CMR,Cameroon,Year,2019,true,,,,,,,,,,,,,87.39,,,,,,87.4,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2019,true,,,,,,,,,,,,,899.4,,,,,,899.4,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,EUR,Europe,Country,ITA,Italy,Year,2019,true,,,,,,,,,,,,,9542,,,,,,9 541.6,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2019,true,,,,,,,,,,,,,90.45,,,,,,90.5,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,EUR,Europe,Country,ISL,Iceland,Year,2019,true,,,,,,,,,,,,,90.46,,,,,,90.5,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,EUR,Europe,Country,GEO,Georgia,Year,2019,true,,,,,,,,,,,,,92.53,,,,,,92.5,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2019,true,,,,,,,,,,,,,94.16,,,,,,94.2,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2019,true,,,,,,,,,,,,,96.46,,,,,,96.5,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,EUR,Europe,Country,GRC,Greece,Year,2019,true,,,,,,,,,,,,,989.8,,,,,,989.8,,,EN,2023-04-19T22:00:00.000Z
ORALHEALTH_PRODLOSS_ORALDISEASES,Total productivity losses due to 5 oral diseases in million (US$),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2019,true,,,,,,,,,,,,,99.8,,,,,,99.8,,,EN,2023-04-19T22:00:00.000Z
