outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Cocaine Use in the Past Year,12 or Older,2004-06,"Minnesota Regions 5 and 6",0.0212879545,0.0149543482,0.0302217298
Cocaine Use in the Past Year,12 to 17,2004-06,"Minnesota Regions 5 and 6",0.0194458956,0.011603929,0.0324136875
Cocaine Use in the Past Year,18 or Older,2004-06,"Minnesota Regions 5 and 6",0.0215081497,0.014700735,0.031367494
Cocaine Use in the Past Year,18 to 25,2004-06,"Minnesota Regions 5 and 6",0.067590429,0.0449046862,0.1005306266
Cocaine Use in the Past Year,26 or Older,2004-06,"Minnesota Regions 5 and 6",0.012946916,0.0075733574,0.0220484937
Cocaine Use in the Past Year,12 or Older,2004-06,"Mississippi",0.0190031338,0.0144881183,0.0248896539
Cocaine Use in the Past Year,12 to 17,2004-06,"Mississippi",0.0128372337,0.0088084761,0.0186739204
Cocaine Use in the Past Year,18 or Older,2004-06,"Mississippi",0.0197549625,0.014774989,0.0263685336
Cocaine Use in the Past Year,18 to 25,2004-06,"Mississippi",0.0419326398,0.0317167773,0.0552512369
Cocaine Use in the Past Year,26 or Older,2004-06,"Mississippi",0.0154442133,0.0104902926,0.0226839361
Cocaine Use in the Past Year,12 or Older,2004-06,"Mississippi Region 1",0.0176443255,0.0119393583,0.0260035473
Cocaine Use in the Past Year,12 to 17,2004-06,"Mississippi Region 1",0.0161638684,0.0090302473,0.0287692314
Cocaine Use in the Past Year,18 or Older,2004-06,"Mississippi Region 1",0.0178151243,0.0116772442,0.0270908086
Cocaine Use in the Past Year,18 to 25,2004-06,"Mississippi Region 1",0.0464160411,0.0295880197,0.0721037709
Cocaine Use in the Past Year,26 or Older,2004-06,"Mississippi Region 1",0.0125423382,0.0070990445,0.0220665968
Cocaine Use in the Past Year,12 or Older,2004-06,"Mississippi Region 2",0.0207729836,0.0130286151,0.0329669382
Cocaine Use in the Past Year,12 to 17,2004-06,"Mississippi Region 2",0.0086141227,0.0047135591,0.0156915909
Cocaine Use in the Past Year,18 or Older,2004-06,"Mississippi Region 2",0.0223896821,0.0137560108,0.0362429655
Cocaine Use in the Past Year,18 to 25,2004-06,"Mississippi Region 2",0.0314683981,0.0189771627,0.0517479677
Cocaine Use in the Past Year,26 or Older,2004-06,"Mississippi Region 2",0.0205688049,0.0114442016,0.036698489
Cocaine Use in the Past Year,12 or Older,2004-06,"Mississippi Region 3",0.0163780199,0.0101674233,0.0262815264
Cocaine Use in the Past Year,12 to 17,2004-06,"Mississippi Region 3",0.0100751998,0.0054217164,0.018647901
Cocaine Use in the Past Year,18 or Older,2004-06,"Mississippi Region 3",0.0171636023,0.0103173503,0.0284223333
Cocaine Use in the Past Year,18 to 25,2004-06,"Mississippi Region 3",0.0343978163,0.0210900855,0.0556254975
Cocaine Use in the Past Year,26 or Older,2004-06,"Mississippi Region 3",0.0135701514,0.0070546908,0.0259458219
Cocaine Use in the Past Year,12 or Older,2004-06,"Mississippi Region 4",0.0193775351,0.0127405786,0.0293690344
Cocaine Use in the Past Year,12 to 17,2004-06,"Mississippi Region 4",0.0115804442,0.0062301599,0.0214263365
Cocaine Use in the Past Year,18 or Older,2004-06,"Mississippi Region 4",0.0203219727,0.0130532024,0.0315091849
Cocaine Use in the Past Year,18 to 25,2004-06,"Mississippi Region 4",0.0428231235,0.0273926927,0.0663526052
Cocaine Use in the Past Year,26 or Older,2004-06,"Mississippi Region 4",0.0159264788,0.0089250214,0.0282637697
Cocaine Use in the Past Year,12 or Older,2004-06,"Mississippi Region 5",0.017187209,0.0106352009,0.0276628396
Cocaine Use in the Past Year,12 to 17,2004-06,"Mississippi Region 5",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2004-06,"Mississippi Region 5",0.0181251946,0.0109054803,0.0299796775
Cocaine Use in the Past Year,18 to 25,2004-06,"Mississippi Region 5",0.029674891,0.0177888831,0.0491057245
Cocaine Use in the Past Year,26 or Older,2004-06,"Mississippi Region 5",0.0160212213,0.0085447126,0.029842666
Cocaine Use in the Past Year,12 or Older,2004-06,"Mississippi Region 6",0.02029334,0.0133649392,0.0307016677
Cocaine Use in the Past Year,12 to 17,2004-06,"Mississippi Region 6",0.0166803626,0.0091019559,0.0303752245
Cocaine Use in the Past Year,18 or Older,2004-06,"Mississippi Region 6",0.0207296215,0.0132629845,0.0322623001
Cocaine Use in the Past Year,18 to 25,2004-06,"Mississippi Region 6",0.0439772991,0.0280326614,0.0683532709
Cocaine Use in the Past Year,26 or Older,2004-06,"Mississippi Region 6",0.0156984314,0.008682594,0.0282219168
Cocaine Use in the Past Year,12 or Older,2004-06,"Mississippi Region 7",0.0211602107,0.0143372888,0.0311275298
Cocaine Use in the Past Year,12 to 17,2004-06,"Mississippi Region 7",0.0157337364,0.0088626307,0.027782615
Cocaine Use in the Past Year,18 or Older,2004-06,"Mississippi Region 7",0.0218113793,0.0143783209,0.0329585583
Cocaine Use in the Past Year,18 to 25,2004-06,"Mississippi Region 7",0.0564012755,0.0375403842,0.0839120152
Cocaine Use in the Past Year,26 or Older,2004-06,"Mississippi Region 7",0.0155984703,0.0087970817,0.0275123386
Cocaine Use in the Past Year,12 or Older,2004-06,"Missouri",0.0239868172,0.0194340045,0.0295740508
Cocaine Use in the Past Year,12 to 17,2004-06,"Missouri",0.0171189549,0.0124605782,0.0234774592
Cocaine Use in the Past Year,18 or Older,2004-06,"Missouri",0.0247707472,0.0197978757,0.0309532703
Cocaine Use in the Past Year,18 to 25,2004-06,"Missouri",0.0734025509,0.0593603464,0.0904471527
Cocaine Use in the Past Year,26 or Older,2004-06,"Missouri",0.0161371774,0.0115892792,0.0224292761
Cocaine Use in the Past Year,12 or Older,2004-06,"Missouri Central",0.0264297975,0.0187157218,0.0372028475
Cocaine Use in the Past Year,12 to 17,2004-06,"Missouri Central",0.0183102052,0.0105404639,0.0316242397
Cocaine Use in the Past Year,18 or Older,2004-06,"Missouri Central",0.0273729356,0.0190275015,0.0392322776
Cocaine Use in the Past Year,18 to 25,2004-06,"Missouri Central",0.0781582515,0.054146851,0.111561605
Cocaine Use in the Past Year,26 or Older,2004-06,"Missouri Central",0.0165736478,0.0097573845,0.0280168597
Cocaine Use in the Past Year,12 or Older,2004-06,"Missouri Eastern",0.0256711004,0.0188998025,0.0347823679
Cocaine Use in the Past Year,12 to 17,2004-06,"Missouri Eastern",0.0158326058,0.0101927988,0.0245156998
Cocaine Use in the Past Year,18 or Older,2004-06,"Missouri Eastern",0.0268179392,0.019372221,0.0370173933
Cocaine Use in the Past Year,18 to 25,2004-06,"Missouri Eastern",0.0729756016,0.0536698144,0.0985030955
Cocaine Use in the Past Year,26 or Older,2004-06,"Missouri Eastern",0.0190852123,0.0120957795,0.0299908139
Cocaine Use in the Past Year,12 or Older,2004-06,"Missouri Eastern (St. Louis City and County)",0.0261879457,0.0178911483,0.0381826941
Cocaine Use in the Past Year,12 to 17,2004-06,"Missouri Eastern (St. Louis City and County)",0.0139993434,0.0082215812,0.0237402675
Cocaine Use in the Past Year,18 or Older,2004-06,"Missouri Eastern (St. Louis City and County)",0.0275483888,0.0184649559,0.0409139598
Cocaine Use in the Past Year,18 to 25,2004-06,"Missouri Eastern (St. Louis City and County)",0.0644895807,0.0438698821,0.0938496473
Cocaine Use in the Past Year,26 or Older,2004-06,"Missouri Eastern (St. Louis City and County)",0.0213660534,0.0125204324,0.036231763
Cocaine Use in the Past Year,12 or Older,2004-06,"Missouri Eastern (excluding St. Louis)",0.0246481255,0.0173699264,0.0348677596
Cocaine Use in the Past Year,12 to 17,2004-06,"Missouri Eastern (excluding St. Louis)",0.0190813104,0.010743331,0.033670206
Cocaine Use in the Past Year,18 or Older,2004-06,"Missouri Eastern (excluding St. Louis)",0.0253530602,0.017476932,0.036646245
Cocaine Use in the Past Year,18 to 25,2004-06,"Missouri Eastern (excluding St. Louis)",0.0899436637,0.0603433452,0.1320237978
Cocaine Use in the Past Year,26 or Older,2004-06,"Missouri Eastern (excluding St. Louis)",0.0145088381,0.0085699415,0.0244617941
Cocaine Use in the Past Year,12 or Older,2004-06,"Missouri Northwest",0.0233712121,0.0175129838,0.0311269787
Cocaine Use in the Past Year,12 to 17,2004-06,"Missouri Northwest",0.0166096664,0.0105452545,0.0260697389
Cocaine Use in the Past Year,18 or Older,2004-06,"Missouri Northwest",0.0241330515,0.0177888126,0.0326646665
Cocaine Use in the Past Year,18 to 25,2004-06,"Missouri Northwest",0.0717982962,0.0522912117,0.0978312364
Cocaine Use in the Past Year,26 or Older,2004-06,"Missouri Northwest",0.0157152249,0.0102347218,0.024059099
Cocaine Use in the Past Year,12 or Older,2004-06,"Missouri Northwest (Jackson)",0.0251143128,0.0169303116,0.0371050873
Cocaine Use in the Past Year,12 to 17,2004-06,"Missouri Northwest (Jackson)",0.0132974692,0.0071805605,0.0244966222
Cocaine Use in the Past Year,18 or Older,2004-06,"Missouri Northwest (Jackson)",0.0264202465,0.0175373987,0.0396208892
Cocaine Use in the Past Year,18 to 25,2004-06,"Missouri Northwest (Jackson)",0.0703095887,0.0457454991,0.1065905713
Cocaine Use in the Past Year,26 or Older,2004-06,"Missouri Northwest (Jackson)",0.01881554,0.0109203011,0.0322329144
Cocaine Use in the Past Year,12 or Older,2004-06,"Missouri Northwest (excluding Jackson)",0.021814799,0.0153689965,0.0308792088
Cocaine Use in the Past Year,12 to 17,2004-06,"Missouri Northwest (excluding Jackson)",0.0194719761,0.0111645157,0.0337499939
Cocaine Use in the Past Year,18 or Older,2004-06,"Missouri Northwest (excluding Jackson)",0.0220832825,0.0151783396,0.032027273
Cocaine Use in the Past Year,18 to 25,2004-06,"Missouri Northwest (excluding Jackson)",0.0730919649,0.0490269042,0.1076325126
Cocaine Use in the Past Year,26 or Older,2004-06,"Missouri Northwest (excluding Jackson)",0.0129215901,0.0075242663,0.0221043061
Cocaine Use in the Past Year,12 or Older,2004-06,"Missouri Southeast",0.0208217971,0.0147034308,0.0294101327
Cocaine Use in the Past Year,12 to 17,2004-06,"Missouri Southeast",0.0192932913,0.0111100661,0.0333009745
Cocaine Use in the Past Year,18 or Older,2004-06,"Missouri Southeast",0.0209960108,0.0144899226,0.0303334678
Cocaine Use in the Past Year,18 to 25,2004-06,"Missouri Southeast",0.0750856061,0.051652807,0.1079389784
Cocaine Use in the Past Year,26 or Older,2004-06,"Missouri Southeast",0.0119398382,0.0068256695,0.0208055534
Cocaine Use in the Past Year,12 or Older,2004-06,"Missouri Southwest",0.0214383324,0.0154069984,0.0297593721
Cocaine Use in the Past Year,12 to 17,2004-06,"Missouri Southwest",0.0181588004,0.0106023185,0.0309325591
Cocaine Use in the Past Year,18 or Older,2004-06,"Missouri Southwest",0.0217959325,0.0153104864,0.0309422551
Cocaine Use in the Past Year,18 to 25,2004-06,"Missouri Southwest",0.0707163885,0.0491534581,0.100736511
Cocaine Use in the Past Year,26 or Older,2004-06,"Missouri Southwest",0.0129939042,0.0077667368,0.0216622546
Cocaine Use in the Past Year,12 or Older,2004-06,"Montana",0.0238863515,0.0194199632,0.029349217
Cocaine Use in the Past Year,12 to 17,2004-06,"Montana",0.0152975813,0.0105582726,0.0221166795
Cocaine Use in the Past Year,18 or Older,2004-06,"Montana",0.0248231109,0.0199848047,0.030795959
Cocaine Use in the Past Year,18 to 25,2004-06,"Montana",0.0801481923,0.0651846041,0.098185992
Cocaine Use in the Past Year,26 or Older,2004-06,"Montana",0.0149244635,0.0106613845,0.0208562487
Cocaine Use in the Past Year,12 or Older,2004-06,"Montana Region 1",0.0186608817,0.0123742967,0.0280505658
Cocaine Use in the Past Year,12 to 17,2004-06,"Montana Region 1",0.0141760989,0.0078144017,0.0255833071
Cocaine Use in the Past Year,18 or Older,2004-06,"Montana Region 1",0.0191809096,0.0124240407,0.0295027519
Cocaine Use in the Past Year,18 to 25,2004-06,"Montana Region 1",0.0677815862,0.0436091454,0.1038971852
Cocaine Use in the Past Year,26 or Older,2004-06,"Montana Region 1",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,12 or Older,2004-06,"Montana Region 2",0.0196282422,0.0131636296,0.0291737485
Cocaine Use in the Past Year,12 to 17,2004-06,"Montana Region 2",0.0128167944,0.0070748253,0.0231105114
Cocaine Use in the Past Year,18 or Older,2004-06,"Montana Region 2",0.0204307169,0.0133755223,0.031090052
Cocaine Use in the Past Year,18 to 25,2004-06,"Montana Region 2",0.0595479383,0.0375275516,0.0932377219
Cocaine Use in the Past Year,26 or Older,2004-06,"Montana Region 2",0.0134917915,0.0076390723,0.0237214175
Cocaine Use in the Past Year,12 or Older,2004-06,"Montana Region 3",0.0207156203,0.0146085224,0.029299879
Cocaine Use in the Past Year,12 to 17,2004-06,"Montana Region 3",0.0150646267,0.0084850076,0.0266094235
Cocaine Use in the Past Year,18 or Older,2004-06,"Montana Region 3",0.0213232335,0.0147768786,0.0306794028
Cocaine Use in the Past Year,18 to 25,2004-06,"Montana Region 3",0.0710071425,0.0486314176,0.1025681826
Cocaine Use in the Past Year,26 or Older,2004-06,"Montana Region 3",0.0131191857,0.0077786336,0.0220449191
Cocaine Use in the Past Year,12 or Older,2004-06,"Montana Region 4",0.0235472762,0.0171988507,0.0321623414
Cocaine Use in the Past Year,12 to 17,2004-06,"Montana Region 4",0.0176000617,0.010414233,0.0295958304
Cocaine Use in the Past Year,18 or Older,2004-06,"Montana Region 4",0.024170911,0.0173953935,0.0334955351
Cocaine Use in the Past Year,18 to 25,2004-06,"Montana Region 4",0.0738215096,0.0527037983,0.1024853714
Cocaine Use in the Past Year,26 or Older,2004-06,"Montana Region 4",0.0142238866,0.008572676,0.0235120948
Cocaine Use in the Past Year,12 or Older,2004-06,"Montana Region 5",0.0298484708,0.0222005322,0.0400232324
Cocaine Use in the Past Year,12 to 17,2004-06,"Montana Region 5",0.0152184852,0.0084834979,0.0271538997
Cocaine Use in the Past Year,18 or Older,2004-06,"Montana Region 5",0.0314201992,0.023117301,0.0425752298
Cocaine Use in the Past Year,18 to 25,2004-06,"Montana Region 5",0.1040263457,0.0772063467,0.1387621196
Cocaine Use in the Past Year,26 or Older,2004-06,"Montana Region 5",0.0181332332,0.0111590438,0.0293368434
Cocaine Use in the Past Year,12 or Older,2004-06,"Nebraska",0.0228042115,0.0181705249,0.0285851375
Cocaine Use in the Past Year,12 to 17,2004-06,"Nebraska",0.0145152501,0.0100678642,0.0208857783
Cocaine Use in the Past Year,18 or Older,2004-06,"Nebraska",0.0237550508,0.0187280783,0.030089982
Cocaine Use in the Past Year,18 to 25,2004-06,"Nebraska",0.0724316059,0.0577468149,0.0904920493
Cocaine Use in the Past Year,26 or Older,2004-06,"Nebraska",0.0143599495,0.0098973764,0.0207923729
Cocaine Use in the Past Year,12 or Older,2004-06,"Nebraska Region 3",0.0177406028,0.0119154435,0.026337627
Cocaine Use in the Past Year,12 to 17,2004-06,"Nebraska Region 3",0.0155750305,0.0084217195,0.0286288562
Cocaine Use in the Past Year,18 or Older,2004-06,"Nebraska Region 3",0.0179894364,0.0117194562,0.0275204823
Cocaine Use in the Past Year,18 to 25,2004-06,"Nebraska Region 3",0.0600017232,0.0380031928,0.0934966968
Cocaine Use in the Past Year,26 or Older,2004-06,"Nebraska Region 3",0.010383277,0.0056461105,0.0190189719
Cocaine Use in the Past Year,12 or Older,2004-06,"Nebraska Region 4",0.0189060354,0.0128372307,0.0277631801
Cocaine Use in the Past Year,12 to 17,2004-06,"Nebraska Region 4",0.0163131512,0.0091000353,0.0290759547
Cocaine Use in the Past Year,18 or Older,2004-06,"Nebraska Region 4",0.0192400336,0.0127339347,0.0289727164
Cocaine Use in the Past Year,18 to 25,2004-06,"Nebraska Region 4",0.0681085022,0.044013365,0.1039600719
Cocaine Use in the Past Year,26 or Older,2004-06,"Nebraska Region 4",0.0110205069,0.0060976641,0.0198383922
Cocaine Use in the Past Year,12 or Older,2004-06,"Nebraska Region 5",0.0224245078,0.0158219238,0.0316936605
Cocaine Use in the Past Year,12 to 17,2004-06,"Nebraska Region 5",0.0136618027,0.0076694021,0.0242220117
Cocaine Use in the Past Year,18 or Older,2004-06,"Nebraska Region 5",0.0233700257,0.0162293556,0.0335453511
Cocaine Use in the Past Year,18 to 25,2004-06,"Nebraska Region 5",0.0631090588,0.0440363508,0.0896675693
Cocaine Use in the Past Year,26 or Older,2004-06,"Nebraska Region 5",0.0142523385,0.0080845106,0.0250070889
Cocaine Use in the Past Year,12 or Older,2004-06,"Nebraska Region 6",0.0274204329,0.0200446079,0.0374067421
Cocaine Use in the Past Year,12 to 17,2004-06,"Nebraska Region 6",0.0140259794,0.0083195115,0.0235536268
Cocaine Use in the Past Year,18 or Older,2004-06,"Nebraska Region 6",0.0289456636,0.0208859458,0.0399885369
Cocaine Use in the Past Year,18 to 25,2004-06,"Nebraska Region 6",0.0855828283,0.0624707109,0.116185999
Cocaine Use in the Past Year,26 or Older,2004-06,"Nebraska Region 6",0.0179715521,0.0109439596,0.0293778264
Cocaine Use in the Past Year,12 or Older,2004-06,"Nebraska Regions 1 and 2",0.0179498691,0.0120182128,0.0267299211
Cocaine Use in the Past Year,12 to 17,2004-06,"Nebraska Regions 1 and 2",0.0145350817,0.0078683782,0.0266983331
Cocaine Use in the Past Year,18 or Older,2004-06,"Nebraska Regions 1 and 2",0.0183511811,0.0120309059,0.0278979715
Cocaine Use in the Past Year,18 to 25,2004-06,"Nebraska Regions 1 and 2",0.0678771667,0.0437171645,0.1039378281
Cocaine Use in the Past Year,26 or Older,2004-06,"Nebraska Regions 1 and 2",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,12 or Older,2004-06,"Nevada",0.0196140621,0.0150681247,0.0254959718
Cocaine Use in the Past Year,12 to 17,2004-06,"Nevada",0.0173644085,0.0115303858,0.0260724091
Cocaine Use in the Past Year,18 or Older,2004-06,"Nevada",0.0198726893,0.0149722203,0.0263342213
Cocaine Use in the Past Year,18 to 25,2004-06,"Nevada",0.0642938585,0.0494360903,0.0832260862
Cocaine Use in the Past Year,26 or Older,2004-06,"Nevada",0.0128234285,0.0083202997,0.0197152965
Cocaine Use in the Past Year,12 or Older,2004-06,"Nevada Clark - Region 1",0.019626541,0.0144114914,0.0266776662
Cocaine Use in the Past Year,12 to 17,2004-06,"Nevada Clark - Region 1",0.0162186177,0.009674233,0.0270691116
Cocaine Use in the Past Year,18 or Older,2004-06,"Nevada Clark - Region 1",0.0200067794,0.0143929365,0.0277486077
Cocaine Use in the Past Year,18 to 25,2004-06,"Nevada Clark - Region 1",0.0624143414,0.0457936927,0.0845329825
Cocaine Use in the Past Year,26 or Older,2004-06,"Nevada Clark - Region 1",0.0131367311,0.0079770203,0.0215613178
Cocaine Use in the Past Year,12 or Older,2004-06,"Nevada Region 3",0.0175151327,0.0119682663,0.0255662533
Cocaine Use in the Past Year,12 to 17,2004-06,"Nevada Region 3",0.0191775892,0.0108159043,0.0337828504
Cocaine Use in the Past Year,18 or Older,2004-06,"Nevada Region 3",0.0173017252,0.0113968214,0.0261850338
Cocaine Use in the Past Year,18 to 25,2004-06,"Nevada Region 3",0.0672803436,0.0438401558,0.1019175055
Cocaine Use in the Past Year,26 or Older,2004-06,"Nevada Region 3",0.010681195,0.0058965945,0.0192728375
Cocaine Use in the Past Year,12 or Older,2004-06,"Nevada Washoe - Region 2",0.0213748441,0.014556095,0.0312863993
Cocaine Use in the Past Year,12 to 17,2004-06,"Nevada Washoe - Region 2",0.0206182341,0.0118720654,0.0355757389
Cocaine Use in the Past Year,18 or Older,2004-06,"Nevada Washoe - Region 2",0.0214639913,0.0141572846,0.0324177527
Cocaine Use in the Past Year,18 to 25,2004-06,"Nevada Washoe - Region 2",0.0705607967,0.0458816763,0.1070254403
Cocaine Use in the Past Year,26 or Older,2004-06,"Nevada Washoe - Region 2",0.0132807284,0.0073239679,0.0239653036
Cocaine Use in the Past Year,12 or Older,2004-06,"New Hampshire",0.0249722375,0.020403152,0.0305326332
Cocaine Use in the Past Year,12 to 17,2004-06,"New Hampshire",0.0182314317,0.0129865669,0.025539721
Cocaine Use in the Past Year,18 or Older,2004-06,"New Hampshire",0.0257415162,0.020775546,0.0318558846
Cocaine Use in the Past Year,18 to 25,2004-06,"New Hampshire",0.0973860827,0.0790170324,0.119471434
Cocaine Use in the Past Year,26 or Older,2004-06,"New Hampshire",0.0144046565,0.0100668208,0.0205728384
Cocaine Use in the Past Year,12 or Older,2004-06,"New Hampshire Central",0.0284344964,0.0216713224,0.0372280022
Cocaine Use in the Past Year,12 to 17,2004-06,"New Hampshire Central",0.0228584444,0.0145585468,0.0357186427
Cocaine Use in the Past Year,18 or Older,2004-06,"New Hampshire Central",0.0290693831,0.0218121881,0.0386457466
Cocaine Use in the Past Year,18 to 25,2004-06,"New Hampshire Central",0.1053546163,0.0791396248,0.1389430875
Cocaine Use in the Past Year,26 or Older,2004-06,"New Hampshire Central",0.0159162978,0.0100368857,0.0251522513
Cocaine Use in the Past Year,12 or Older,2004-06,"New Hampshire Central 1",0.0314431261,0.022336298,0.0440954718
Cocaine Use in the Past Year,12 to 17,2004-06,"New Hampshire Central 1",0.0259940971,0.0145800286,0.0459272831
Cocaine Use in the Past Year,18 or Older,2004-06,"New Hampshire Central 1",0.0320740454,0.0223596189,0.0458112595
Cocaine Use in the Past Year,18 to 25,2004-06,"New Hampshire Central 1",0.1068373842,0.0741183783,0.151634485
Cocaine Use in the Past Year,26 or Older,2004-06,"New Hampshire Central 1",0.0169878415,0.0096140881,0.0298466351
Cocaine Use in the Past Year,12 or Older,2004-06,"New Hampshire Central 2",0.025521632,0.0179793776,0.0361114763
Cocaine Use in the Past Year,12 to 17,2004-06,"New Hampshire Central 2",0.0197329815,0.0112271317,0.0344584186
Cocaine Use in the Past Year,18 or Older,2004-06,"New Hampshire Central 2",0.026169986,0.018082135,0.037736376
Cocaine Use in the Past Year,18 to 25,2004-06,"New Hampshire Central 2",0.1034590388,0.0714372722,0.1475536758
Cocaine Use in the Past Year,26 or Older,2004-06,"New Hampshire Central 2",0.0149310765,0.0084713581,0.0261864743
Cocaine Use in the Past Year,12 or Older,2004-06,"New Hampshire Northern",0.0232213783,0.0163922791,0.0328006378
Cocaine Use in the Past Year,12 to 17,2004-06,"New Hampshire Northern",0.0176308053,0.010286654,0.0300590612
Cocaine Use in the Past Year,18 or Older,2004-06,"New Hampshire Northern",0.0238369055,0.016480271,0.034362735
Cocaine Use in the Past Year,18 to 25,2004-06,"New Hampshire Northern",0.0883724214,0.0595868868,0.1291540209
Cocaine Use in the Past Year,26 or Older,2004-06,"New Hampshire Northern",0.0133554754,0.0076095055,0.0233382149
Cocaine Use in the Past Year,12 or Older,2004-06,"New Hampshire Southern",0.0237065172,0.0184212491,0.0304611312
Cocaine Use in the Past Year,12 to 17,2004-06,"New Hampshire Southern",0.016169388,0.0105919642,0.0246106697
Cocaine Use in the Past Year,18 or Older,2004-06,"New Hampshire Southern",0.0245743352,0.0188538694,0.0319738897
Cocaine Use in the Past Year,18 to 25,2004-06,"New Hampshire Southern",0.0952487922,0.0734025642,0.1227357065
Cocaine Use in the Past Year,26 or Older,2004-06,"New Hampshire Southern",0.013926722,0.0091049209,0.0212473074
Cocaine Use in the Past Year,12 or Older,2004-06,"New Hampshire Southern 1 (Rockingham)",0.0199211517,0.0139474558,0.0283797442
Cocaine Use in the Past Year,12 to 17,2004-06,"New Hampshire Southern 1 (Rockingham)",0.0176342982,0.0101873965,0.0303578649
Cocaine Use in the Past Year,18 or Older,2004-06,"New Hampshire Southern 1 (Rockingham)",0.020181393,0.0137434952,0.0295446702
Cocaine Use in the Past Year,18 to 25,2004-06,"New Hampshire Southern 1 (Rockingham)",0.0803658467,0.0533111365,0.1194185335
Cocaine Use in the Past Year,26 or Older,2004-06,"New Hampshire Southern 1 (Rockingham)",0.0123037855,0.007103064,0.0212309485
Cocaine Use in the Past Year,12 or Older,2004-06,"New Hampshire Southern 2",0.0260089634,0.0193400775,0.0348956007
Cocaine Use in the Past Year,12 to 17,2004-06,"New Hampshire Southern 2",0.0152920185,0.0089797612,0.0259253535
Cocaine Use in the Past Year,18 or Older,2004-06,"New Hampshire Southern 2",0.0272510877,0.0200188607,0.0369974649
Cocaine Use in the Past Year,18 to 25,2004-06,"New Hampshire Southern 2",0.1027210583,0.0760307814,0.1373876623
Cocaine Use in the Past Year,26 or Older,2004-06,"New Hampshire Southern 2",0.0149440016,0.0089980483,0.0247210556
Cocaine Use in the Past Year,12 or Older,2004-06,"New Jersey",0.0201041712,0.0155426296,0.0259691455
Cocaine Use in the Past Year,12 to 17,2004-06,"New Jersey",0.0155839836,0.0109196677,0.0221959429
Cocaine Use in the Past Year,18 or Older,2004-06,"New Jersey",0.0206221973,0.0156767621,0.0270848052
Cocaine Use in the Past Year,18 to 25,2004-06,"New Jersey",0.0584909872,0.0448107237,0.0760153301
Cocaine Use in the Past Year,26 or Older,2004-06,"New Jersey",0.0149735919,0.0103597573,0.0215974062
Cocaine Use in the Past Year,12 or Older,2004-06,"New Jersey Central",0.0201362301,0.0138653459,0.0291593862
Cocaine Use in the Past Year,12 to 17,2004-06,"New Jersey Central",0.017342485,0.010228503,0.0292580227
Cocaine Use in the Past Year,18 or Older,2004-06,"New Jersey Central",0.0204565843,0.0137276934,0.0303821653
Cocaine Use in the Past Year,18 to 25,2004-06,"New Jersey Central",0.0678568253,0.0452184166,0.1006344666
Cocaine Use in the Past Year,26 or Older,2004-06,"New Jersey Central",0.0140114235,0.0081950727,0.0238565613
Cocaine Use in the Past Year,12 or Older,2004-06,"New Jersey Metropolitan",0.02108009,0.0139802927,0.0316696648
Cocaine Use in the Past Year,12 to 17,2004-06,"New Jersey Metropolitan",0.0128612475,0.0072302727,0.0227770408
Cocaine Use in the Past Year,18 or Older,2004-06,"New Jersey Metropolitan",0.0220222793,0.0142944624,0.0337846869
Cocaine Use in the Past Year,18 to 25,2004-06,"New Jersey Metropolitan",0.0546630475,0.0360018612,0.082172538
Cocaine Use in the Past Year,26 or Older,2004-06,"New Jersey Metropolitan",0.0166408342,0.0095349252,0.0288879722
Cocaine Use in the Past Year,12 or Older,2004-06,"New Jersey Northern",0.0182460358,0.0125722452,0.0264118894
Cocaine Use in the Past Year,12 to 17,2004-06,"New Jersey Northern",0.0166519349,0.0097845414,0.0282020121
Cocaine Use in the Past Year,18 or Older,2004-06,"New Jersey Northern",0.0184145827,0.0123404859,0.0273954757
Cocaine Use in the Past Year,18 to 25,2004-06,"New Jersey Northern",0.0558484619,0.0379220364,0.081530892
Cocaine Use in the Past Year,26 or Older,2004-06,"New Jersey Northern",0.0130325791,0.0076112703,0.0222288505
Cocaine Use in the Past Year,12 or Older,2004-06,"New Jersey Southern",0.0218321923,0.0150989248,0.0314721679
Cocaine Use in the Past Year,12 to 17,2004-06,"New Jersey Southern",0.015300373,0.009032195,0.0258052758
Cocaine Use in the Past Year,18 or Older,2004-06,"New Jersey Southern",0.0226663817,0.0152928966,0.0334741465
Cocaine Use in the Past Year,18 to 25,2004-06,"New Jersey Southern",0.0578654624,0.038791077,0.0854849784
Cocaine Use in the Past Year,26 or Older,2004-06,"New Jersey Southern",0.0172349099,0.0102210277,0.0289212269
Cocaine Use in the Past Year,12 or Older,2004-06,"New Mexico",0.026047417,0.0209716558,0.0323111185
Cocaine Use in the Past Year,12 to 17,2004-06,"New Mexico",0.022029245,0.0155907524,0.0310427868
Cocaine Use in the Past Year,18 or Older,2004-06,"New Mexico",0.0265455991,0.0210136154,0.0334841062
Cocaine Use in the Past Year,18 to 25,2004-06,"New Mexico",0.0767020016,0.0609416631,0.0961209787
Cocaine Use in the Past Year,26 or Older,2004-06,"New Mexico",0.0169863632,0.011933458,0.0241265441
Cocaine Use in the Past Year,12 or Older,2004-06,"New Mexico Region 1",0.0269088631,0.0188596947,0.0382593931
