outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Alcohol Use in the Past Month,12 or Older,2004-06,"Montana",0.5638144745,0.5358727722,0.5913567887
Alcohol Use in the Past Month,12 to 17,2004-06,"Montana",0.2142915252,0.1901505329,0.2405868911
Alcohol Use in the Past Month,18 or Older,2004-06,"Montana",0.6019868526,0.5711561045,0.6320290926
Alcohol Use in the Past Month,18 to 25,2004-06,"Montana",0.7047003873,0.6745409894,0.7331705362
Alcohol Use in the Past Month,26 or Older,2004-06,"Montana",0.5836022176,0.5483794884,0.6179915175
Alcohol Use in the Past Month,12 or Older,2004-06,"Montana Region 1",0.5201705864,0.4508758264,0.5886978442
Alcohol Use in the Past Month,12 to 17,2004-06,"Montana Region 1",0.2273068286,0.1790001292,0.2841382584
Alcohol Use in the Past Month,18 or Older,2004-06,"Montana Region 1",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,18 to 25,2004-06,"Montana Region 1",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"Montana Region 1",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Montana Region 2",0.5189893478,0.4586283548,0.5788010912
Alcohol Use in the Past Month,12 to 17,2004-06,"Montana Region 2",0.2068399562,0.1642565304,0.2570673893
Alcohol Use in the Past Month,18 or Older,2004-06,"Montana Region 2",0.5557497885,0.489320137,0.6202445656
Alcohol Use in the Past Month,18 to 25,2004-06,"Montana Region 2",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"Montana Region 2",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Montana Region 3",0.5491867759,0.4971486395,0.6001707273
Alcohol Use in the Past Month,12 to 17,2004-06,"Montana Region 3",0.2232027594,0.1816086471,0.2711667593
Alcohol Use in the Past Month,18 or Older,2004-06,"Montana Region 3",0.5843186907,0.5269615382,0.6394792006
Alcohol Use in the Past Month,18 to 25,2004-06,"Montana Region 3",0.7037758396,0.6461129927,0.7555970868
Alcohol Use in the Past Month,26 or Older,2004-06,"Montana Region 3",0.5646125009,0.5003018024,0.626820161
Alcohol Use in the Past Month,12 or Older,2004-06,"Montana Region 4",0.600866968,0.5548294601,0.6451881258
Alcohol Use in the Past Month,12 to 17,2004-06,"Montana Region 4",0.1931453275,0.1562770056,0.2362757543
Alcohol Use in the Past Month,18 or Older,2004-06,"Montana Region 4",0.6437445598,0.5931636473,0.6913095484
Alcohol Use in the Past Month,18 to 25,2004-06,"Montana Region 4",0.7516917145,0.7059155738,0.7924375912
Alcohol Use in the Past Month,26 or Older,2004-06,"Montana Region 4",0.6220698675,0.5636650588,0.6771349369
Alcohol Use in the Past Month,12 or Older,2004-06,"Montana Region 5",0.576629126,0.531523103,0.6204930719
Alcohol Use in the Past Month,12 to 17,2004-06,"Montana Region 5",0.225947754,0.1862469128,0.2712900079
Alcohol Use in the Past Month,18 or Older,2004-06,"Montana Region 5",0.614346754,0.5646582202,0.6617611854
Alcohol Use in the Past Month,18 to 25,2004-06,"Montana Region 5",0.7029551111,0.6533943015,0.748160694
Alcohol Use in the Past Month,26 or Older,2004-06,"Montana Region 5",0.5981192893,0.5413837166,0.6523432856
Alcohol Use in the Past Month,12 or Older,2004-06,"Nebraska",0.5456081957,0.5181787205,0.5727636171
Alcohol Use in the Past Month,12 to 17,2004-06,"Nebraska",0.1854859095,0.1630301768,0.2102576754
Alcohol Use in the Past Month,18 or Older,2004-06,"Nebraska",0.5869280997,0.5565436757,0.6166646049
Alcohol Use in the Past Month,18 to 25,2004-06,"Nebraska",0.7152047258,0.6843579021,0.7441639248
Alcohol Use in the Past Month,26 or Older,2004-06,"Nebraska",0.5621308808,0.5272553335,0.5964030106
Alcohol Use in the Past Month,12 or Older,2004-06,"Nebraska Region 3",0.560006292,0.4970810658,0.6210602918
Alcohol Use in the Past Month,12 to 17,2004-06,"Nebraska Region 3",0.2003195296,0.1531867451,0.2575437126
Alcohol Use in the Past Month,18 or Older,2004-06,"Nebraska Region 3",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,18 to 25,2004-06,"Nebraska Region 3",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"Nebraska Region 3",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Nebraska Region 4",0.4655071463,0.4072131827,0.5247587775
Alcohol Use in the Past Month,12 to 17,2004-06,"Nebraska Region 4",0.191655186,0.1522415107,0.238403171
Alcohol Use in the Past Month,18 or Older,2004-06,"Nebraska Region 4",0.5005815171,0.4358467294,0.5652968154
Alcohol Use in the Past Month,18 to 25,2004-06,"Nebraska Region 4",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"Nebraska Region 4",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Nebraska Region 5",0.5609527227,0.5141099756,0.6067339805
Alcohol Use in the Past Month,12 to 17,2004-06,"Nebraska Region 5",0.1907787227,0.1546603669,0.2330069645
Alcohol Use in the Past Month,18 or Older,2004-06,"Nebraska Region 5",0.60095634,0.5495094391,0.6502672354
Alcohol Use in the Past Month,18 to 25,2004-06,"Nebraska Region 5",0.7423539893,0.6948135777,0.784782668
Alcohol Use in the Past Month,26 or Older,2004-06,"Nebraska Region 5",0.5683761365,0.5085596478,0.6262624787
Alcohol Use in the Past Month,12 or Older,2004-06,"Nebraska Region 6",0.5651548055,0.5255983364,0.6038986416
Alcohol Use in the Past Month,12 to 17,2004-06,"Nebraska Region 6",0.1711338067,0.1397633157,0.2078442868
Alcohol Use in the Past Month,18 or Older,2004-06,"Nebraska Region 6",0.6100343338,0.5664435463,0.6519354663
Alcohol Use in the Past Month,18 to 25,2004-06,"Nebraska Region 6",0.739996802,0.6935801214,0.78159634
Alcohol Use in the Past Month,26 or Older,2004-06,"Nebraska Region 6",0.5848155416,0.5349156542,0.6330344497
Alcohol Use in the Past Month,12 or Older,2004-06,"Nebraska Regions 1 and 2",0.5169537442,0.4484887156,0.5847881438
Alcohol Use in the Past Month,12 to 17,2004-06,"Nebraska Regions 1 and 2",0.1984656825,0.1514732288,0.2556445944
Alcohol Use in the Past Month,18 or Older,2004-06,"Nebraska Regions 1 and 2",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,18 to 25,2004-06,"Nebraska Regions 1 and 2",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"Nebraska Regions 1 and 2",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Nevada",0.4988338637,0.4703425223,0.5273327801
Alcohol Use in the Past Month,12 to 17,2004-06,"Nevada",0.1571590251,0.1349643619,0.1822346545
Alcohol Use in the Past Month,18 or Older,2004-06,"Nevada",0.53813579,0.5065805989,0.5693883504
Alcohol Use in the Past Month,18 to 25,2004-06,"Nevada",0.5948051391,0.5585993134,0.630008238
Alcohol Use in the Past Month,26 or Older,2004-06,"Nevada",0.5291667185,0.4937483402,0.5642938046
Alcohol Use in the Past Month,12 or Older,2004-06,"Nevada Clark - Region 1",0.4891666303,0.4547424774,0.5236938412
Alcohol Use in the Past Month,12 to 17,2004-06,"Nevada Clark - Region 1",0.144647377,0.1185520169,0.1753441323
Alcohol Use in the Past Month,18 or Older,2004-06,"Nevada Clark - Region 1",0.5276735127,0.4896707952,0.5653582014
Alcohol Use in the Past Month,18 to 25,2004-06,"Nevada Clark - Region 1",0.5815707908,0.5381797906,0.6237352384
Alcohol Use in the Past Month,26 or Older,2004-06,"Nevada Clark - Region 1",0.5189610474,0.4760592697,0.5615850414
Alcohol Use in the Past Month,12 or Older,2004-06,"Nevada Region 3",0.5225550318,0.467714232,0.5768573875
Alcohol Use in the Past Month,12 to 17,2004-06,"Nevada Region 3",0.1896764005,0.1501207285,0.2367512579
Alcohol Use in the Past Month,18 or Older,2004-06,"Nevada Region 3",0.5656417442,0.5042383359,0.6250944776
Alcohol Use in the Past Month,18 to 25,2004-06,"Nevada Region 3",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"Nevada Region 3",0.5612407388,0.4945414925,0.6257982649
Alcohol Use in the Past Month,12 or Older,2004-06,"Nevada Washoe - Region 2",0.5221298145,0.4644250816,0.5792498659
Alcohol Use in the Past Month,12 to 17,2004-06,"Nevada Washoe - Region 2",0.1806846465,0.1408229586,0.2288245873
Alcohol Use in the Past Month,18 or Older,2004-06,"Nevada Washoe - Region 2",0.5622591069,0.4985160917,0.6240107145
Alcohol Use in the Past Month,18 to 25,2004-06,"Nevada Washoe - Region 2",0.6505380271,0.5851126633,0.7107465485
Alcohol Use in the Past Month,26 or Older,2004-06,"Nevada Washoe - Region 2",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"New Hampshire",0.6021464659,0.5762264627,0.6275059336
Alcohol Use in the Past Month,12 to 17,2004-06,"New Hampshire",0.1805038025,0.1579178455,0.2055316389
Alcohol Use in the Past Month,18 or Older,2004-06,"New Hampshire",0.6502845157,0.6214073704,0.6781000447
Alcohol Use in the Past Month,18 to 25,2004-06,"New Hampshire",0.7222525073,0.6916002053,0.7509553026
Alcohol Use in the Past Month,26 or Older,2004-06,"New Hampshire",0.6389189211,0.6065798366,0.670045725
Alcohol Use in the Past Month,12 or Older,2004-06,"New Hampshire Central",0.5862741278,0.5411354757,0.6300084531
Alcohol Use in the Past Month,12 to 17,2004-06,"New Hampshire Central",0.1870853614,0.153617339,0.2258988252
Alcohol Use in the Past Month,18 or Older,2004-06,"New Hampshire Central",0.6317498644,0.5817612042,0.6790598707
Alcohol Use in the Past Month,18 to 25,2004-06,"New Hampshire Central",0.7372200217,0.6913879235,0.7784269095
Alcohol Use in the Past Month,26 or Older,2004-06,"New Hampshire Central",0.6135682373,0.557922738,0.6663975823
Alcohol Use in the Past Month,12 or Older,2004-06,"New Hampshire Central 1",0.5714600269,0.5117011027,0.6292050717
Alcohol Use in the Past Month,12 to 17,2004-06,"New Hampshire Central 1",0.1750903704,0.1340161909,0.2254755321
Alcohol Use in the Past Month,18 or Older,2004-06,"New Hampshire Central 1",0.6173561466,0.5510784983,0.6795389035
Alcohol Use in the Past Month,18 to 25,2004-06,"New Hampshire Central 1",0.74478868,0.684466919,0.7969986657
Alcohol Use in the Past Month,26 or Older,2004-06,"New Hampshire Central 1",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"New Hampshire Central 2",0.6006166935,0.5393177608,0.6589175637
Alcohol Use in the Past Month,12 to 17,2004-06,"New Hampshire Central 2",0.199041373,0.1553274459,0.2513962221
Alcohol Use in the Past Month,18 or Older,2004-06,"New Hampshire Central 2",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,18 to 25,2004-06,"New Hampshire Central 2",0.7275442136,0.6635862961,0.7833131965
Alcohol Use in the Past Month,26 or Older,2004-06,"New Hampshire Central 2",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"New Hampshire Northern",0.6200411886,0.5624258191,0.6744613344
Alcohol Use in the Past Month,12 to 17,2004-06,"New Hampshire Northern",0.2057423826,0.1612101836,0.2587808168
Alcohol Use in the Past Month,18 or Older,2004-06,"New Hampshire Northern",0.6657253462,0.6021664031,0.7237877185
Alcohol Use in the Past Month,18 to 25,2004-06,"New Hampshire Northern",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"New Hampshire Northern",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"New Hampshire Southern",0.6057542829,0.5749081102,0.6357801764
Alcohol Use in the Past Month,12 to 17,2004-06,"New Hampshire Southern",0.1719903277,0.1461707144,0.2012954889
Alcohol Use in the Past Month,18 or Older,2004-06,"New Hampshire Southern",0.6557055073,0.6214242025,0.6884389097
Alcohol Use in the Past Month,18 to 25,2004-06,"New Hampshire Southern",0.7040042232,0.6651545242,0.7401076449
Alcohol Use in the Past Month,26 or Older,2004-06,"New Hampshire Southern",0.6484582553,0.6100037568,0.6850785629
Alcohol Use in the Past Month,12 or Older,2004-06,"New Hampshire Southern 1 (Rockingham)",0.6348130297,0.5898674407,0.6775258384
Alcohol Use in the Past Month,12 to 17,2004-06,"New Hampshire Southern 1 (Rockingham)",0.1799319634,0.1437036735,0.2229159219
Alcohol Use in the Past Month,18 or Older,2004-06,"New Hampshire Southern 1 (Rockingham)",0.6866386412,0.6367242326,0.7325752516
Alcohol Use in the Past Month,18 to 25,2004-06,"New Hampshire Southern 1 (Rockingham)",0.7339168379,0.6749762046,0.7855646736
Alcohol Use in the Past Month,26 or Older,2004-06,"New Hampshire Southern 1 (Rockingham)",0.6805057858,0.6259437496,0.730535269
Alcohol Use in the Past Month,12 or Older,2004-06,"New Hampshire Southern 2",0.5880793185,0.5473955826,0.6275940026
Alcohol Use in the Past Month,12 to 17,2004-06,"New Hampshire Southern 2",0.1672338927,0.1365750311,0.2031558003
Alcohol Use in the Past Month,18 or Older,2004-06,"New Hampshire Southern 2",0.6368570135,0.5916731413,0.6797472756
Alcohol Use in the Past Month,18 to 25,2004-06,"New Hampshire Southern 2",0.6889860256,0.640256946,0.7338582349
Alcohol Use in the Past Month,26 or Older,2004-06,"New Hampshire Southern 2",0.6283704095,0.5774965657,0.6765494821
Alcohol Use in the Past Month,12 or Older,2004-06,"New Jersey",0.5520497489,0.5229836927,0.5807644622
Alcohol Use in the Past Month,12 to 17,2004-06,"New Jersey",0.1965717082,0.1729657477,0.2225324865
Alcohol Use in the Past Month,18 or Older,2004-06,"New Jersey",0.5928055045,0.5605558761,0.6242747624
Alcohol Use in the Past Month,18 to 25,2004-06,"New Jersey",0.647135518,0.6125488325,0.6802464146
Alcohol Use in the Past Month,26 or Older,2004-06,"New Jersey",0.58474147,0.5486927324,0.6199054354
Alcohol Use in the Past Month,12 or Older,2004-06,"New Jersey Central",0.5868759238,0.5330469948,0.6387054707
Alcohol Use in the Past Month,12 to 17,2004-06,"New Jersey Central",0.1896324349,0.1504242568,0.2362187492
Alcohol Use in the Past Month,18 or Older,2004-06,"New Jersey Central",0.6324541326,0.5729520572,0.6881776542
Alcohol Use in the Past Month,18 to 25,2004-06,"New Jersey Central",0.6614174056,0.5946536566,0.7223195882
Alcohol Use in the Past Month,26 or Older,2004-06,"New Jersey Central",0.6285619632,0.5634062201,0.6893553882
Alcohol Use in the Past Month,12 or Older,2004-06,"New Jersey Metropolitan",0.540468293,0.4906250648,0.5895148596
Alcohol Use in the Past Month,12 to 17,2004-06,"New Jersey Metropolitan",0.1811243174,0.144537925,0.224540883
Alcohol Use in the Past Month,18 or Older,2004-06,"New Jersey Metropolitan",0.5816730172,0.5267000963,0.6346894677
Alcohol Use in the Past Month,18 to 25,2004-06,"New Jersey Metropolitan",0.6279105904,0.5688635202,0.6833719112
Alcohol Use in the Past Month,26 or Older,2004-06,"New Jersey Metropolitan",0.5740652343,0.5122674342,0.6336329366
Alcohol Use in the Past Month,12 or Older,2004-06,"New Jersey Northern",0.5453475362,0.5011170775,0.5888737829
Alcohol Use in the Past Month,12 to 17,2004-06,"New Jersey Northern",0.1930079264,0.1584746161,0.2329830083
Alcohol Use in the Past Month,18 or Older,2004-06,"New Jersey Northern",0.5829087676,0.5341988999,0.6300524636
Alcohol Use in the Past Month,18 to 25,2004-06,"New Jersey Northern",0.6394961122,0.5837737981,0.6916982708
Alcohol Use in the Past Month,26 or Older,2004-06,"New Jersey Northern",0.5748224831,0.5209520015,0.6269728159
Alcohol Use in the Past Month,12 or Older,2004-06,"New Jersey Southern",0.5374334365,0.4855572833,0.5885116062
Alcohol Use in the Past Month,12 to 17,2004-06,"New Jersey Southern",0.2250110407,0.181454536,0.2755038557
Alcohol Use in the Past Month,18 or Older,2004-06,"New Jersey Southern",0.5772363346,0.5193518447,0.6330748674
Alcohol Use in the Past Month,18 to 25,2004-06,"New Jersey Southern",0.668581711,0.6114919773,0.7211084694
Alcohol Use in the Past Month,26 or Older,2004-06,"New Jersey Southern",0.5631837549,0.4985411135,0.6257489101
Alcohol Use in the Past Month,12 or Older,2004-06,"New Mexico",0.4656495058,0.4375762648,0.4939420486
Alcohol Use in the Past Month,12 to 17,2004-06,"New Mexico",0.1799118571,0.156819225,0.2055759415
Alcohol Use in the Past Month,18 or Older,2004-06,"New Mexico",0.5009853281,0.4697113647,0.5322515838
Alcohol Use in the Past Month,18 to 25,2004-06,"New Mexico",0.5801493555,0.5459734958,0.6135734631
Alcohol Use in the Past Month,26 or Older,2004-06,"New Mexico",0.4858717903,0.4505219675,0.5213635314
Alcohol Use in the Past Month,12 or Older,2004-06,"New Mexico Region 1",0.4074129976,0.3576825046,0.4591155866
Alcohol Use in the Past Month,12 to 17,2004-06,"New Mexico Region 1",0.1616774741,0.1274302326,0.2029876054
Alcohol Use in the Past Month,18 or Older,2004-06,"New Mexico Region 1",0.4409842214,0.3854264465,0.4980602688
Alcohol Use in the Past Month,18 to 25,2004-06,"New Mexico Region 1",0.4891376684,0.4215481073,0.557126748
Alcohol Use in the Past Month,26 or Older,2004-06,"New Mexico Region 1",0.4317426583,0.3699984674,0.4956836194
Alcohol Use in the Past Month,12 or Older,2004-06,"New Mexico Region 2",0.4969559607,0.4382878293,0.5557080345
Alcohol Use in the Past Month,12 to 17,2004-06,"New Mexico Region 2",0.1992420359,0.1538764894,0.2539677202
Alcohol Use in the Past Month,18 or Older,2004-06,"New Mexico Region 2",0.5303918905,0.4658271934,0.5939550759
Alcohol Use in the Past Month,18 to 25,2004-06,"New Mexico Region 2",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"New Mexico Region 2",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"New Mexico Region 3 (Bernalillo)",0.5190592876,0.4762282888,0.5616119863
Alcohol Use in the Past Month,12 to 17,2004-06,"New Mexico Region 3 (Bernalillo)",0.1823834404,0.1459244971,0.225546003
Alcohol Use in the Past Month,18 or Older,2004-06,"New Mexico Region 3 (Bernalillo)",0.5557822477,0.5086412965,0.60193994
Alcohol Use in the Past Month,18 to 25,2004-06,"New Mexico Region 3 (Bernalillo)",0.6166430156,0.5642462936,0.6664636258
Alcohol Use in the Past Month,26 or Older,2004-06,"New Mexico Region 3 (Bernalillo)",0.5438553038,0.4903342916,0.5963823457
Alcohol Use in the Past Month,12 or Older,2004-06,"New Mexico Region 4",0.4154875195,0.3591289752,0.4741469585
Alcohol Use in the Past Month,12 to 17,2004-06,"New Mexico Region 4",0.1810222917,0.1387054476,0.2327604217
Alcohol Use in the Past Month,18 or Older,2004-06,"New Mexico Region 4",0.4477877962,0.3851852557,0.5120903162
Alcohol Use in the Past Month,18 to 25,2004-06,"New Mexico Region 4",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"New Mexico Region 4",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"New Mexico Region 5",0.4498738982,0.39469895,0.5063102134
Alcohol Use in the Past Month,12 to 17,2004-06,"New Mexico Region 5",0.1817575266,0.1411619845,0.2308890223
Alcohol Use in the Past Month,18 or Older,2004-06,"New Mexico Region 5",0.4856674869,0.4238634323,0.5479130045
Alcohol Use in the Past Month,18 to 25,2004-06,"New Mexico Region 5",0.6276363941,0.5646284279,0.6865872679
Alcohol Use in the Past Month,26 or Older,2004-06,"New Mexico Region 5",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"New York",0.544278613,0.528719151,0.5597521169
Alcohol Use in the Past Month,12 to 17,2004-06,"New York",0.1902680369,0.1776975129,0.2035077371
Alcohol Use in the Past Month,18 or Older,2004-06,"New York",0.583132288,0.5659903929,0.6000755326
Alcohol Use in the Past Month,18 to 25,2004-06,"New York",0.6369203516,0.6189936415,0.6544744218
Alcohol Use in the Past Month,26 or Older,2004-06,"New York",0.5740631376,0.554527624,0.5933701611
Alcohol Use in the Past Month,12 or Older,2004-06,"New York Region 2A: Bronx",0.4226751455,0.373461186,0.4734734874
Alcohol Use in the Past Month,12 to 17,2004-06,"New York Region 2A: Bronx",0.1525931884,0.1212567554,0.1902743853
Alcohol Use in the Past Month,18 or Older,2004-06,"New York Region 2A: Bronx",0.457862045,0.4029367901,0.5138310061
Alcohol Use in the Past Month,18 to 25,2004-06,"New York Region 2A: Bronx",0.4630581466,0.3995704307,0.527766641
Alcohol Use in the Past Month,26 or Older,2004-06,"New York Region 2A: Bronx",0.4568170968,0.3957785783,0.5191805284
Alcohol Use in the Past Month,12 or Older,2004-06,"New York Region 14",0.499321724,0.4400462814,0.5586162381
Alcohol Use in the Past Month,12 to 17,2004-06,"New York Region 14",0.2106809364,0.1669975833,0.2621943583
Alcohol Use in the Past Month,18 or Older,2004-06,"New York Region 14",0.5344354379,0.469331075,0.5983873457
Alcohol Use in the Past Month,18 to 25,2004-06,"New York Region 14",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"New York Region 14",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"New York Region 15",0.5473210002,0.490801589,0.6026459554
Alcohol Use in the Past Month,12 to 17,2004-06,"New York Region 15",0.2289402937,0.1831677554,0.2821994164
Alcohol Use in the Past Month,18 or Older,2004-06,"New York Region 15",0.5877625374,0.524952214,0.6478393084
Alcohol Use in the Past Month,18 to 25,2004-06,"New York Region 15",0.6982838041,0.6367890087,0.7533989613
Alcohol Use in the Past Month,26 or Older,2004-06,"New York Region 15",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"New York Region 2",0.4526031336,0.4171481001,0.4885457487
Alcohol Use in the Past Month,12 to 17,2004-06,"New York Region 2",0.1468497788,0.1213015223,0.1766969071
Alcohol Use in the Past Month,18 or Older,2004-06,"New York Region 2",0.4881106869,0.449089596,0.5272772255
Alcohol Use in the Past Month,18 to 25,2004-06,"New York Region 2",0.5539023198,0.5073366491,0.599540795
Alcohol Use in the Past Month,26 or Older,2004-06,"New York Region 2",0.4759473072,0.4315049254,0.5207739206
Alcohol Use in the Past Month,12 or Older,2004-06,"New York Region 6",0.579512682,0.532712475,0.6249258765
Alcohol Use in the Past Month,12 to 17,2004-06,"New York Region 6",0.1895326443,0.1552369247,0.2293480953
Alcohol Use in the Past Month,18 or Older,2004-06,"New York Region 6",0.6214425258,0.5700311384,0.6702625669
Alcohol Use in the Past Month,18 to 25,2004-06,"New York Region 6",0.6818367451,0.6171203367,0.7402191591
Alcohol Use in the Past Month,26 or Older,2004-06,"New York Region 6",0.6131389437,0.5566975025,0.6666966945
Alcohol Use in the Past Month,12 or Older,2004-06,"New York Region 7",0.5905769094,0.5356581182,0.6433253529
Alcohol Use in the Past Month,12 to 17,2004-06,"New York Region 7",0.2179839826,0.1767233302,0.2657681846
Alcohol Use in the Past Month,18 or Older,2004-06,"New York Region 7",0.6368016574,0.5756479977,0.6938297416
Alcohol Use in the Past Month,18 to 25,2004-06,"New York Region 7",0.6590942368,0.5954304272,0.7174930372
Alcohol Use in the Past Month,26 or Older,2004-06,"New York Region 7",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"New York Region 8",0.6015515135,0.5557405926,0.6456505687
Alcohol Use in the Past Month,12 to 17,2004-06,"New York Region 8",0.226006889,0.1850205612,0.2730308877
Alcohol Use in the Past Month,18 or Older,2004-06,"New York Region 8",0.644191478,0.5934466579,0.6918909063
Alcohol Use in the Past Month,18 to 25,2004-06,"New York Region 8",0.7393605397,0.6908604751,0.7826454737
Alcohol Use in the Past Month,26 or Older,2004-06,"New York Region 8",0.6282674413,0.5709074693,0.6822276122
Alcohol Use in the Past Month,12 or Older,2004-06,"New York Region 9",0.5637427842,0.5165471081,0.609811406
Alcohol Use in the Past Month,12 to 17,2004-06,"New York Region 9",0.1972794302,0.1607235047,0.2397744712
Alcohol Use in the Past Month,18 or Older,2004-06,"New York Region 9",0.6085161359,0.5561217965,0.6585234541
Alcohol Use in the Past Month,18 to 25,2004-06,"New York Region 9",0.7358442231,0.6861573595,0.7801848009
Alcohol Use in the Past Month,26 or Older,2004-06,"New York Region 9",0.5860921223,0.5262719375,0.6434758415
Alcohol Use in the Past Month,12 or Older,2004-06,"New York Region D",0.5328844604,0.4964603323,0.5689613867
Alcohol Use in the Past Month,12 to 17,2004-06,"New York Region D",0.2156004205,0.1881385278,0.2458569232
Alcohol Use in the Past Month,18 or Older,2004-06,"New York Region D",0.5720227805,0.5317152686,0.6113964832
Alcohol Use in the Past Month,18 to 25,2004-06,"New York Region D",0.6710790105,0.6297084374,0.7099564224
Alcohol Use in the Past Month,26 or Older,2004-06,"New York Region D",0.5542435287,0.5091551496,0.5984565324
Alcohol Use in the Past Month,12 or Older,2004-06,"New York Region 2C: New York",0.6139060161,0.5670254523,0.658765298
Alcohol Use in the Past Month,12 to 17,2004-06,"New York Region 2C: New York",0.1848757975,0.1444976167,0.233458115
Alcohol Use in the Past Month,18 or Older,2004-06,"New York Region 2C: New York",0.6429313038,0.5931779664,0.6897820886
Alcohol Use in the Past Month,18 to 25,2004-06,"New York Region 2C: New York",0.740743447,0.6920451595,0.7841428511
Alcohol Use in the Past Month,26 or Older,2004-06,"New York Region 2C: New York",0.6264463493,0.5706117278,0.6791036463
Alcohol Use in the Past Month,12 or Older,2004-06,"New York Region B",0.6151608835,0.5892807117,0.6404054291
Alcohol Use in the Past Month,12 to 17,2004-06,"New York Region B",0.2128508054,0.1910477118,0.2364149636
Alcohol Use in the Past Month,18 or Older,2004-06,"New York Region B",0.6595005738,0.631052595,0.6868435633
Alcohol Use in the Past Month,18 to 25,2004-06,"New York Region B",0.6805236552,0.6476854208,0.7116637184
Alcohol Use in the Past Month,26 or Older,2004-06,"New York Region B",0.6564839,0.6248988092,0.6867426311
Alcohol Use in the Past Month,12 or Older,2004-06,"New York Region C",0.5809948048,0.5588374382,0.6028302312
Alcohol Use in the Past Month,12 to 17,2004-06,"New York Region C",0.2129316708,0.1929725514,0.234355679
Alcohol Use in the Past Month,18 or Older,2004-06,"New York Region C",0.6242375259,0.5997170909,0.6481371788
Alcohol Use in the Past Month,18 to 25,2004-06,"New York Region C",0.7123444457,0.6879658935,0.7355504865
Alcohol Use in the Past Month,26 or Older,2004-06,"New York Region C",0.6089939697,0.5808422756,0.6364383788
Alcohol Use in the Past Month,12 or Older,2004-06,"New York Region 2D: Queens",0.4643872977,0.4221933952,0.5070972389
Alcohol Use in the Past Month,12 to 17,2004-06,"New York Region 2D: Queens",0.1562859278,0.1260905553,0.1921226159
Alcohol Use in the Past Month,18 or Older,2004-06,"New York Region 2D: Queens",0.493911308,0.4481022947,0.5398227804
Alcohol Use in the Past Month,18 to 25,2004-06,"New York Region 2D: Queens",0.5295406899,0.4787653366,0.5797119044
Alcohol Use in the Past Month,26 or Older,2004-06,"New York Region 2D: Queens",0.4878621543,0.4363122392,0.5396715616
Alcohol Use in the Past Month,12 or Older,2004-06,"New York Region 1: Long Island",0.6392471238,0.6051264131,0.6720175126
Alcohol Use in the Past Month,12 to 17,2004-06,"New York Region 1: Long Island",0.2221455357,0.1918147782,0.2557546126
Alcohol Use in the Past Month,18 or Older,2004-06,"New York Region 1: Long Island",0.6840687349,0.6463797059,0.7194841095
Alcohol Use in the Past Month,18 to 25,2004-06,"New York Region 1: Long Island",0.687132849,0.6428977688,0.728204972
Alcohol Use in the Past Month,26 or Older,2004-06,"New York Region 1: Long Island",0.6836653656,0.6418190725,0.7227347565
Alcohol Use in the Past Month,12 or Older,2004-06,"New York Region 2: New York City",0.4831949688,0.4599736853,0.5064890558
Alcohol Use in the Past Month,12 to 17,2004-06,"New York Region 2: New York City",0.1556279976,0.1381477628,0.174871274
