outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Marijuana Use in the Past Month,18 to 25,2004-06,"Montana Region 3",0.1783601634,0.1369028815,0.2290401368
Marijuana Use in the Past Month,26 or Older,2004-06,"Montana Region 3",0.0455363421,0.0292655558,0.0701990354
Marijuana Use in the Past Month,12 or Older,2004-06,"Montana Region 4",0.0870738888,0.0697625356,0.1081814272
Marijuana Use in the Past Month,12 to 17,2004-06,"Montana Region 4",0.084350879,0.0596656534,0.1179677802
Marijuana Use in the Past Month,18 or Older,2004-06,"Montana Region 4",0.0873540777,0.0690107664,0.1099970379
Marijuana Use in the Past Month,18 to 25,2004-06,"Montana Region 4",0.2098527789,0.172141584,0.2532976699
Marijuana Use in the Past Month,26 or Older,2004-06,"Montana Region 4",0.0628098935,0.0441378265,0.0886484213
Marijuana Use in the Past Month,12 or Older,2004-06,"Montana Region 5",0.1204655075,0.0970181958,0.1486467101
Marijuana Use in the Past Month,12 to 17,2004-06,"Montana Region 5",0.1164319615,0.0854720324,0.156684938
Marijuana Use in the Past Month,18 or Older,2004-06,"Montana Region 5",0.1208944538,0.0955367449,0.1518526906
Marijuana Use in the Past Month,18 to 25,2004-06,"Montana Region 5",0.2789650474,0.2305465192,0.3331495324
Marijuana Use in the Past Month,26 or Older,2004-06,"Montana Region 5",0.091967644,0.0652991822,0.1280356945
Marijuana Use in the Past Month,12 or Older,2004-06,"Nebraska",0.0491988171,0.0412938491,0.0585246718
Marijuana Use in the Past Month,12 to 17,2004-06,"Nebraska",0.0532998789,0.0413399036,0.0684728328
Marijuana Use in the Past Month,18 or Older,2004-06,"Nebraska",0.0487276003,0.0403641641,0.0587179046
Marijuana Use in the Past Month,18 to 25,2004-06,"Nebraska",0.1451246535,0.1228562752,0.1706440623
Marijuana Use in the Past Month,26 or Older,2004-06,"Nebraska",0.0301239897,0.0221792325,0.0407958817
Marijuana Use in the Past Month,12 or Older,2004-06,"Nebraska Region 3",0.0440614595,0.0315124651,0.0612914964
Marijuana Use in the Past Month,12 to 17,2004-06,"Nebraska Region 3",0.0634639986,0.040570276,0.0979575863
Marijuana Use in the Past Month,18 or Older,2004-06,"Nebraska Region 3",0.0418302034,0.0291334945,0.0597199142
Marijuana Use in the Past Month,18 to 25,2004-06,"Nebraska Region 3",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2004-06,"Nebraska Region 3",0.0242547935,0.0143728357,0.0406508122
Marijuana Use in the Past Month,12 or Older,2004-06,"Nebraska Region 4",0.0336019821,0.0237337297,0.0473742493
Marijuana Use in the Past Month,12 to 17,2004-06,"Nebraska Region 4",0.0468845666,0.0300672328,0.0724060547
Marijuana Use in the Past Month,18 or Older,2004-06,"Nebraska Region 4",0.0319065238,0.0216997264,0.0466851408
Marijuana Use in the Past Month,18 to 25,2004-06,"Nebraska Region 4",0.096271306,0.0647410421,0.1408449616
Marijuana Use in the Past Month,26 or Older,2004-06,"Nebraska Region 4",0.0210778796,0.0123270941,0.0358154294
Marijuana Use in the Past Month,12 or Older,2004-06,"Nebraska Region 5",0.0482004297,0.0368806262,0.062768198
Marijuana Use in the Past Month,12 to 17,2004-06,"Nebraska Region 5",0.0502880664,0.0336346443,0.0745509387
Marijuana Use in the Past Month,18 or Older,2004-06,"Nebraska Region 5",0.0479704791,0.0360455017,0.0635803973
Marijuana Use in the Past Month,18 to 25,2004-06,"Nebraska Region 5",0.1262923734,0.096566519,0.163512531
Marijuana Use in the Past Month,26 or Older,2004-06,"Nebraska Region 5",0.0300067919,0.0191505254,0.0467242113
Marijuana Use in the Past Month,12 or Older,2004-06,"Nebraska Region 6",0.0597141487,0.0473371672,0.0750722535
Marijuana Use in the Past Month,12 to 17,2004-06,"Nebraska Region 6",0.0535170451,0.0370488636,0.0767220961
Marijuana Use in the Past Month,18 or Older,2004-06,"Nebraska Region 6",0.06041879,0.0472621595,0.0769421266
Marijuana Use in the Past Month,18 to 25,2004-06,"Nebraska Region 6",0.1817957355,0.1445871211,0.2260493848
Marijuana Use in the Past Month,26 or Older,2004-06,"Nebraska Region 6",0.0369013393,0.0249264643,0.0543086261
Marijuana Use in the Past Month,12 or Older,2004-06,"Nebraska Regions 1 and 2",0.0384954119,0.0265359036,0.0555374602
Marijuana Use in the Past Month,12 to 17,2004-06,"Nebraska Regions 1 and 2",0.0548838018,0.0352019467,0.0846050366
Marijuana Use in the Past Month,18 or Older,2004-06,"Nebraska Regions 1 and 2",0.0365712445,0.0243995736,0.0544756868
Marijuana Use in the Past Month,18 to 25,2004-06,"Nebraska Regions 1 and 2",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2004-06,"Nebraska Regions 1 and 2",0.024237508,0.0140642129,0.0414601678
Marijuana Use in the Past Month,12 or Older,2004-06,"Nevada",0.0654067022,0.05445579,0.0783772704
Marijuana Use in the Past Month,12 to 17,2004-06,"Nevada",0.0761989692,0.0599535351,0.0963949899
Marijuana Use in the Past Month,18 or Older,2004-06,"Nevada",0.0641648196,0.052496032,0.0782132348
Marijuana Use in the Past Month,18 to 25,2004-06,"Nevada",0.1527084718,0.1293111529,0.1794666543
Marijuana Use in the Past Month,26 or Older,2004-06,"Nevada",0.050111982,0.0380802425,0.0656856498
Marijuana Use in the Past Month,12 or Older,2004-06,"Nevada Clark - Region 1",0.064548017,0.0520174078,0.0798429245
Marijuana Use in the Past Month,12 to 17,2004-06,"Nevada Clark - Region 1",0.0747421548,0.0557921602,0.0994506484
Marijuana Use in the Past Month,18 or Older,2004-06,"Nevada Clark - Region 1",0.0634064852,0.0500396668,0.0800430507
Marijuana Use in the Past Month,18 to 25,2004-06,"Nevada Clark - Region 1",0.1491123644,0.1222178611,0.1807067329
Marijuana Use in the Past Month,26 or Older,2004-06,"Nevada Clark - Region 1",0.0495208834,0.035797469,0.0681335812
Marijuana Use in the Past Month,12 or Older,2004-06,"Nevada Region 3",0.0596078561,0.0436833788,0.0808467264
Marijuana Use in the Past Month,12 to 17,2004-06,"Nevada Region 3",0.0763371765,0.0520714471,0.1105916682
Marijuana Use in the Past Month,18 or Older,2004-06,"Nevada Region 3",0.0574488109,0.0407556445,0.0804062306
Marijuana Use in the Past Month,18 to 25,2004-06,"Nevada Region 3",0.1467092936,0.1066238103,0.1985162701
Marijuana Use in the Past Month,26 or Older,2004-06,"Nevada Region 3",0.0456162551,0.0294348338,0.0700511643
Marijuana Use in the Past Month,12 or Older,2004-06,"Nevada Washoe - Region 2",0.0743212706,0.0548324065,0.1000040843
Marijuana Use in the Past Month,12 to 17,2004-06,"Nevada Washoe - Region 2",0.0823817048,0.0561295757,0.1193594284
Marijuana Use in the Past Month,18 or Older,2004-06,"Nevada Washoe - Region 2",0.0733747504,0.0528649821,0.1009931291
Marijuana Use in the Past Month,18 to 25,2004-06,"Nevada Washoe - Region 2",0.1728972165,0.1293197073,0.2273252837
Marijuana Use in the Past Month,26 or Older,2004-06,"Nevada Washoe - Region 2",0.0567859991,0.0368605244,0.0865149539
Marijuana Use in the Past Month,12 or Older,2004-06,"New Hampshire",0.0764499536,0.0664372546,0.0878296901
Marijuana Use in the Past Month,12 to 17,2004-06,"New Hampshire",0.0821044913,0.0667886011,0.1005541605
Marijuana Use in the Past Month,18 or Older,2004-06,"New Hampshire",0.0758034193,0.0651504798,0.0880342182
Marijuana Use in the Past Month,18 to 25,2004-06,"New Hampshire",0.2481928336,0.2191763854,0.2796748017
Marijuana Use in the Past Month,26 or Older,2004-06,"New Hampshire",0.0485262459,0.0379868046,0.0618020004
Marijuana Use in the Past Month,12 or Older,2004-06,"New Hampshire Central",0.0782902822,0.0633378729,0.0964092386
Marijuana Use in the Past Month,12 to 17,2004-06,"New Hampshire Central",0.0848089412,0.0629157451,0.1133985448
Marijuana Use in the Past Month,18 or Older,2004-06,"New Hampshire Central",0.0775465842,0.0618974001,0.0967442427
Marijuana Use in the Past Month,18 to 25,2004-06,"New Hampshire Central",0.2377450945,0.1959872163,0.2852436126
Marijuana Use in the Past Month,26 or Older,2004-06,"New Hampshire Central",0.0499250533,0.0354530098,0.0698766638
Marijuana Use in the Past Month,12 or Older,2004-06,"New Hampshire Central 1",0.0811472798,0.0625611073,0.1046388393
Marijuana Use in the Past Month,12 to 17,2004-06,"New Hampshire Central 1",0.0821424696,0.0553532519,0.1202464547
Marijuana Use in the Past Month,18 or Older,2004-06,"New Hampshire Central 1",0.0810319437,0.061588684,0.1059205237
Marijuana Use in the Past Month,18 to 25,2004-06,"New Hampshire Central 1",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2004-06,"New Hampshire Central 1",0.0488458915,0.0319393556,0.0740173558
Marijuana Use in the Past Month,12 or Older,2004-06,"New Hampshire Central 2",0.0755242234,0.05660674,0.1000930027
Marijuana Use in the Past Month,12 to 17,2004-06,"New Hampshire Central 2",0.0874667477,0.0596150017,0.1265791679
Marijuana Use in the Past Month,18 or Older,2004-06,"New Hampshire Central 2",0.0741833307,0.054411146,0.1003777227
Marijuana Use in the Past Month,18 to 25,2004-06,"New Hampshire Central 2",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2004-06,"New Hampshire Central 2",0.050917279,0.0328246098,0.07817641
Marijuana Use in the Past Month,12 or Older,2004-06,"New Hampshire Northern",0.0799264164,0.0610284225,0.1040280109
Marijuana Use in the Past Month,12 to 17,2004-06,"New Hampshire Northern",0.0789563981,0.0521794892,0.1177670579
Marijuana Use in the Past Month,18 or Older,2004-06,"New Hampshire Northern",0.0800301644,0.060272129,0.1055377507
Marijuana Use in the Past Month,18 to 25,2004-06,"New Hampshire Northern",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2004-06,"New Hampshire Northern",0.0519973466,0.0340643331,0.0786028739
Marijuana Use in the Past Month,12 or Older,2004-06,"New Hampshire Southern",0.0747969995,0.0633764783,0.0880819752
Marijuana Use in the Past Month,12 to 17,2004-06,"New Hampshire Southern",0.0814974334,0.0643067501,0.1027788071
Marijuana Use in the Past Month,18 or Older,2004-06,"New Hampshire Southern",0.0740249589,0.0618245573,0.0884061021
Marijuana Use in the Past Month,18 to 25,2004-06,"New Hampshire Southern",0.2527512932,0.2163757316,0.2929559049
Marijuana Use in the Past Month,26 or Older,2004-06,"New Hampshire Southern",0.047101786,0.0354563634,0.0623249278
Marijuana Use in the Past Month,12 or Older,2004-06,"New Hampshire Southern 1 (Rockingham)",0.0688918013,0.0540434374,0.0874426255
Marijuana Use in the Past Month,12 to 17,2004-06,"New Hampshire Southern 1 (Rockingham)",0.0920170309,0.0661368273,0.1266510313
Marijuana Use in the Past Month,18 or Older,2004-06,"New Hampshire Southern 1 (Rockingham)",0.0662561336,0.050740505,0.0860859312
Marijuana Use in the Past Month,18 to 25,2004-06,"New Hampshire Southern 1 (Rockingham)",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2004-06,"New Hampshire Southern 1 (Rockingham)",0.0428563211,0.0288641645,0.0631899532
Marijuana Use in the Past Month,12 or Older,2004-06,"New Hampshire Southern 2",0.0783888325,0.063800766,0.0959705339
Marijuana Use in the Past Month,12 to 17,2004-06,"New Hampshire Southern 2",0.0751969957,0.0559537454,0.1003547468
Marijuana Use in the Past Month,18 or Older,2004-06,"New Hampshire Southern 2",0.078758739,0.0631425143,0.0978338071
Marijuana Use in the Past Month,18 to 25,2004-06,"New Hampshire Southern 2",0.2565721135,0.2132142945,0.3053253199
Marijuana Use in the Past Month,26 or Older,2004-06,"New Hampshire Southern 2",0.0497629034,0.0351079225,0.0700908898
Marijuana Use in the Past Month,12 or Older,2004-06,"New Jersey",0.048781157,0.0409719518,0.057988788
Marijuana Use in the Past Month,12 to 17,2004-06,"New Jersey",0.063567883,0.0503667917,0.079937715
Marijuana Use in the Past Month,18 or Older,2004-06,"New Jersey",0.0470852067,0.0389206923,0.056861087
Marijuana Use in the Past Month,18 to 25,2004-06,"New Jersey",0.154085775,0.1305114835,0.1810317084
Marijuana Use in the Past Month,26 or Older,2004-06,"New Jersey",0.0311316062,0.0235215066,0.0411002289
Marijuana Use in the Past Month,12 or Older,2004-06,"New Jersey Central",0.0453498467,0.0335508678,0.0610361682
Marijuana Use in the Past Month,12 to 17,2004-06,"New Jersey Central",0.0601538161,0.0410291474,0.0873806721
Marijuana Use in the Past Month,18 or Older,2004-06,"New Jersey Central",0.0436506841,0.0314429088,0.060303057
Marijuana Use in the Past Month,18 to 25,2004-06,"New Jersey Central",0.1503246673,0.1105245588,0.2012147045
Marijuana Use in the Past Month,26 or Older,2004-06,"New Jersey Central",0.0291462369,0.0184592062,0.0457322857
Marijuana Use in the Past Month,12 or Older,2004-06,"New Jersey Metropolitan",0.0474110344,0.0358960737,0.0623808302
Marijuana Use in the Past Month,12 to 17,2004-06,"New Jersey Metropolitan",0.060721304,0.0408950748,0.089264844
Marijuana Use in the Past Month,18 or Older,2004-06,"New Jersey Metropolitan",0.0458841455,0.0339879806,0.0616782474
Marijuana Use in the Past Month,18 to 25,2004-06,"New Jersey Metropolitan",0.1492370086,0.1127957827,0.1948655385
Marijuana Use in the Past Month,26 or Older,2004-06,"New Jersey Metropolitan",0.0288486563,0.0184089043,0.0449377869
Marijuana Use in the Past Month,12 or Older,2004-06,"New Jersey Northern",0.0424234181,0.0325236421,0.0551647382
Marijuana Use in the Past Month,12 to 17,2004-06,"New Jersey Northern",0.0587318925,0.0414116747,0.0826714499
Marijuana Use in the Past Month,18 or Older,2004-06,"New Jersey Northern",0.0406803711,0.0304470281,0.0541610388
Marijuana Use in the Past Month,18 to 25,2004-06,"New Jersey Northern",0.1448180027,0.110268345,0.1879066491
Marijuana Use in the Past Month,26 or Older,2004-06,"New Jersey Northern",0.0257158472,0.0168104737,0.0391509974
Marijuana Use in the Past Month,12 or Older,2004-06,"New Jersey Southern",0.0642137724,0.048469116,0.0846180843
Marijuana Use in the Past Month,12 to 17,2004-06,"New Jersey Southern",0.076567352,0.0529683292,0.1094651675
Marijuana Use in the Past Month,18 or Older,2004-06,"New Jersey Southern",0.0626455166,0.0460523807,0.0846865703
Marijuana Use in the Past Month,18 to 25,2004-06,"New Jersey Southern",0.1779622874,0.1364913133,0.2286964822
Marijuana Use in the Past Month,26 or Older,2004-06,"New Jersey Southern",0.0448609678,0.0290999317,0.068555696
Marijuana Use in the Past Month,12 or Older,2004-06,"New Mexico",0.070198052,0.0600836998,0.0818667322
Marijuana Use in the Past Month,12 to 17,2004-06,"New Mexico",0.0943690772,0.0763453011,0.1161130384
Marijuana Use in the Past Month,18 or Older,2004-06,"New Mexico",0.0672120963,0.0564601425,0.0798383377
Marijuana Use in the Past Month,18 to 25,2004-06,"New Mexico",0.1882568379,0.162892484,0.2165490365
Marijuana Use in the Past Month,26 or Older,2004-06,"New Mexico",0.0441410452,0.0334285934,0.0580801072
Marijuana Use in the Past Month,12 or Older,2004-06,"New Mexico Region 1",0.0646077748,0.0486674798,0.0853009323
Marijuana Use in the Past Month,12 to 17,2004-06,"New Mexico Region 1",0.09658931,0.0684827586,0.134564911
Marijuana Use in the Past Month,18 or Older,2004-06,"New Mexico Region 1",0.0602454381,0.0436522629,0.082601258
Marijuana Use in the Past Month,18 to 25,2004-06,"New Mexico Region 1",0.1644584415,0.1206583213,0.2201772761
Marijuana Use in the Past Month,26 or Older,2004-06,"New Mexico Region 1",0.0402948627,0.0253730661,0.0634210696
Marijuana Use in the Past Month,12 or Older,2004-06,"New Mexico Region 2",0.0852177894,0.0631481543,0.1140614672
Marijuana Use in the Past Month,12 to 17,2004-06,"New Mexico Region 2",0.1211335315,0.0844411601,0.1707955856
Marijuana Use in the Past Month,18 or Older,2004-06,"New Mexico Region 2",0.0811828582,0.0583235175,0.1119366855
Marijuana Use in the Past Month,18 to 25,2004-06,"New Mexico Region 2",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2004-06,"New Mexico Region 2",0.0606680124,0.0388050967,0.093648467
Marijuana Use in the Past Month,12 or Older,2004-06,"New Mexico Region 3 (Bernalillo)",0.0759430191,0.0609832936,0.0942043359
Marijuana Use in the Past Month,12 to 17,2004-06,"New Mexico Region 3 (Bernalillo)",0.0879905854,0.0632551655,0.1211476512
Marijuana Use in the Past Month,18 or Older,2004-06,"New Mexico Region 3 (Bernalillo)",0.0746255025,0.0588378793,0.0942252154
Marijuana Use in the Past Month,18 to 25,2004-06,"New Mexico Region 3 (Bernalillo)",0.2081292461,0.1700604521,0.2521310136
Marijuana Use in the Past Month,26 or Older,2004-06,"New Mexico Region 3 (Bernalillo)",0.0485250724,0.0332692377,0.0702680844
Marijuana Use in the Past Month,12 or Older,2004-06,"New Mexico Region 4",0.0571668401,0.0424020545,0.0766612742
Marijuana Use in the Past Month,12 to 17,2004-06,"New Mexico Region 4",0.0802602003,0.0525474092,0.1207260288
Marijuana Use in the Past Month,18 or Older,2004-06,"New Mexico Region 4",0.0539938947,0.0389611205,0.0743780195
Marijuana Use in the Past Month,18 to 25,2004-06,"New Mexico Region 4",0.1565311277,0.1141726031,0.2108639728
Marijuana Use in the Past Month,26 or Older,2004-06,"New Mexico Region 4",0.0336090347,0.0206624252,0.0542185939
Marijuana Use in the Past Month,12 or Older,2004-06,"New Mexico Region 5",0.0635621809,0.0496812425,0.0809909222
Marijuana Use in the Past Month,12 to 17,2004-06,"New Mexico Region 5",0.0914159878,0.0624165907,0.1319920319
Marijuana Use in the Past Month,18 or Older,2004-06,"New Mexico Region 5",0.0598503001,0.0455559419,0.0782621062
Marijuana Use in the Past Month,18 to 25,2004-06,"New Mexico Region 5",0.1842531642,0.1421350568,0.2354267993
Marijuana Use in the Past Month,26 or Older,2004-06,"New Mexico Region 5",0.0341147379,0.0219596381,0.0526358392
Marijuana Use in the Past Month,12 or Older,2004-06,"New York",0.0738971235,0.0679234005,0.0803509323
Marijuana Use in the Past Month,12 to 17,2004-06,"New York",0.0825528463,0.0734122574,0.0927176514
Marijuana Use in the Past Month,18 or Older,2004-06,"New York",0.0729439194,0.0664953391,0.0799643002
Marijuana Use in the Past Month,18 to 25,2004-06,"New York",0.2028498169,0.1885090686,0.2179884686
Marijuana Use in the Past Month,26 or Older,2004-06,"New York",0.0510215101,0.0441416893,0.0589075218
Marijuana Use in the Past Month,12 or Older,2004-06,"New York Region 2A: Bronx",0.069650801,0.0533139913,0.0905150003
Marijuana Use in the Past Month,12 to 17,2004-06,"New York Region 2A: Bronx",0.0637050878,0.0444577218,0.09049616
Marijuana Use in the Past Month,18 or Older,2004-06,"New York Region 2A: Bronx",0.070433998,0.0527136511,0.0935231482
Marijuana Use in the Past Month,18 to 25,2004-06,"New York Region 2A: Bronx",0.1695610559,0.1286008481,0.2202696052
Marijuana Use in the Past Month,26 or Older,2004-06,"New York Region 2A: Bronx",0.0509095287,0.0340932693,0.0753730383
Marijuana Use in the Past Month,12 or Older,2004-06,"New York Region 14",0.0776374295,0.0576374399,0.1038128271
Marijuana Use in the Past Month,12 to 17,2004-06,"New York Region 14",0.0800660934,0.0537910697,0.1175806627
Marijuana Use in the Past Month,18 or Older,2004-06,"New York Region 14",0.0773450742,0.0561489533,0.1056470669
Marijuana Use in the Past Month,18 to 25,2004-06,"New York Region 14",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2004-06,"New York Region 14",0.0575401533,0.0375615186,0.0871826452
Marijuana Use in the Past Month,12 or Older,2004-06,"New York Region 15",0.0846888615,0.0654785452,0.1088785316
Marijuana Use in the Past Month,12 to 17,2004-06,"New York Region 15",0.1099127782,0.0776417262,0.1533666931
Marijuana Use in the Past Month,18 or Older,2004-06,"New York Region 15",0.0814894966,0.0614922684,0.1072466741
Marijuana Use in the Past Month,18 to 25,2004-06,"New York Region 15",0.2390587533,0.1867183575,0.300647275
Marijuana Use in the Past Month,26 or Older,2004-06,"New York Region 15",0.0542735144,0.0357011945,0.0816889783
Marijuana Use in the Past Month,12 or Older,2004-06,"New York Region 2",0.0740467302,0.0615513757,0.0888385957
Marijuana Use in the Past Month,12 to 17,2004-06,"New York Region 2",0.0726188508,0.0553402797,0.0947511019
Marijuana Use in the Past Month,18 or Older,2004-06,"New York Region 2",0.0742126408,0.0608110396,0.0902837865
Marijuana Use in the Past Month,18 to 25,2004-06,"New York Region 2",0.198954858,0.1649469803,0.2379761191
Marijuana Use in the Past Month,26 or Older,2004-06,"New York Region 2",0.0511778149,0.0380978533,0.0684289962
Marijuana Use in the Past Month,12 or Older,2004-06,"New York Region 6",0.0626092715,0.0483840858,0.0806622351
Marijuana Use in the Past Month,12 to 17,2004-06,"New York Region 6",0.0795842757,0.0578072087,0.1086194073
Marijuana Use in the Past Month,18 or Older,2004-06,"New York Region 6",0.0607800726,0.0458993412,0.0800802666
Marijuana Use in the Past Month,18 to 25,2004-06,"New York Region 6",0.1934055692,0.148875954,0.2473829949
Marijuana Use in the Past Month,26 or Older,2004-06,"New York Region 6",0.0424360244,0.0288912842,0.0619258472
Marijuana Use in the Past Month,12 or Older,2004-06,"New York Region 7",0.0798401578,0.062278739,0.1018158859
Marijuana Use in the Past Month,12 to 17,2004-06,"New York Region 7",0.0823254704,0.0587914607,0.1141376528
Marijuana Use in the Past Month,18 or Older,2004-06,"New York Region 7",0.0795362541,0.0608516969,0.1033267115
Marijuana Use in the Past Month,18 to 25,2004-06,"New York Region 7",0.2362180824,0.1852603149,0.2960983517
Marijuana Use in the Past Month,26 or Older,2004-06,"New York Region 7",0.053250918,0.0362546521,0.0775737225
Marijuana Use in the Past Month,12 or Older,2004-06,"New York Region 8",0.0985101537,0.0805010607,0.1200222186
Marijuana Use in the Past Month,12 to 17,2004-06,"New York Region 8",0.1354568497,0.0992448734,0.1822089164
Marijuana Use in the Past Month,18 or Older,2004-06,"New York Region 8",0.0943142248,0.075538868,0.117164794
Marijuana Use in the Past Month,18 to 25,2004-06,"New York Region 8",0.2797593212,0.2341802632,0.3303824303
Marijuana Use in the Past Month,26 or Older,2004-06,"New York Region 8",0.0632646639,0.0443928086,0.0894085328
Marijuana Use in the Past Month,12 or Older,2004-06,"New York Region 9",0.0902280479,0.0736070382,0.1101559228
Marijuana Use in the Past Month,12 to 17,2004-06,"New York Region 9",0.094770759,0.069950542,0.1271933935
Marijuana Use in the Past Month,18 or Older,2004-06,"New York Region 9",0.0896763684,0.0718883499,0.1113378392
Marijuana Use in the Past Month,18 to 25,2004-06,"New York Region 9",0.2738871806,0.2255258327,0.3282239969
Marijuana Use in the Past Month,26 or Older,2004-06,"New York Region 9",0.0572378143,0.040154055,0.0809767593
Marijuana Use in the Past Month,12 or Older,2004-06,"New York Region D",0.0787814982,0.066233159,0.0934692361
Marijuana Use in the Past Month,12 to 17,2004-06,"New York Region D",0.0904943748,0.0714577056,0.113979973
Marijuana Use in the Past Month,18 or Older,2004-06,"New York Region D",0.0773403172,0.0640759119,0.0930775207
Marijuana Use in the Past Month,18 to 25,2004-06,"New York Region D",0.2026082478,0.1722224583,0.2368213409
Marijuana Use in the Past Month,26 or Older,2004-06,"New York Region D",0.0548665377,0.0419864509,0.0714033259
Marijuana Use in the Past Month,12 or Older,2004-06,"New York Region 2C: New York",0.1014374233,0.0814538635,0.1256530029
Marijuana Use in the Past Month,12 to 17,2004-06,"New York Region 2C: New York",0.0876198656,0.0614925174,0.123388866
Marijuana Use in the Past Month,18 or Older,2004-06,"New York Region 2C: New York",0.1023424651,0.0814749632,0.127810893
Marijuana Use in the Past Month,18 to 25,2004-06,"New York Region 2C: New York",0.2283106381,0.1841859151,0.2793860496
Marijuana Use in the Past Month,26 or Older,2004-06,"New York Region 2C: New York",0.0810989454,0.0600832264,0.1086160217
Marijuana Use in the Past Month,12 or Older,2004-06,"New York Region B",0.0654771826,0.0566811065,0.0755289871
Marijuana Use in the Past Month,12 to 17,2004-06,"New York Region B",0.0825554869,0.0684645924,0.0992375192
Marijuana Use in the Past Month,18 or Older,2004-06,"New York Region B",0.0635921445,0.0542400272,0.0744298614
Marijuana Use in the Past Month,18 to 25,2004-06,"New York Region B",0.198569377,0.1738210337,0.2258779848
Marijuana Use in the Past Month,26 or Older,2004-06,"New York Region B",0.0440201116,0.0347404943,0.0556355627
Marijuana Use in the Past Month,12 or Older,2004-06,"New York Region C",0.0839384743,0.0753566276,0.0933989278
Marijuana Use in the Past Month,12 to 17,2004-06,"New York Region C",0.1001176929,0.0854706462,0.1169537979
Marijuana Use in the Past Month,18 or Older,2004-06,"New York Region C",0.0820383517,0.0728032974,0.0923282155
Marijuana Use in the Past Month,18 to 25,2004-06,"New York Region C",0.2459960493,0.2230331622,0.2705000408
Marijuana Use in the Past Month,26 or Older,2004-06,"New York Region C",0.0536671773,0.0440465742,0.0652456825
Marijuana Use in the Past Month,12 or Older,2004-06,"New York Region 2D: Queens",0.0515549487,0.040634078,0.0652114182
Marijuana Use in the Past Month,12 to 17,2004-06,"New York Region 2D: Queens",0.0605071134,0.0425926443,0.0852852119
Marijuana Use in the Past Month,18 or Older,2004-06,"New York Region 2D: Queens",0.0506868504,0.0393289999,0.065102462
Marijuana Use in the Past Month,18 to 25,2004-06,"New York Region 2D: Queens",0.1337349486,0.1051684218,0.1685989149
Marijuana Use in the Past Month,26 or Older,2004-06,"New York Region 2D: Queens",0.0365720018,0.0254606892,0.0522723126
Marijuana Use in the Past Month,12 or Older,2004-06,"New York Region 1: Long Island",0.0625955598,0.0513646676,0.0760851343
Marijuana Use in the Past Month,12 to 17,2004-06,"New York Region 1: Long Island",0.0840365794,0.0652085409,0.1076747579
Marijuana Use in the Past Month,18 or Older,2004-06,"New York Region 1: Long Island",0.0602875238,0.0483859064,0.0748862411
Marijuana Use in the Past Month,18 to 25,2004-06,"New York Region 1: Long Island",0.1882783671,0.1558091089,0.2257048785
Marijuana Use in the Past Month,26 or Older,2004-06,"New York Region 1: Long Island",0.0421487085,0.0303455983,0.0582668441
Marijuana Use in the Past Month,12 or Older,2004-06,"New York Region 2: New York City",0.07243645,0.0641395488,0.0817129038
Marijuana Use in the Past Month,12 to 17,2004-06,"New York Region 2: New York City",0.0696614413,0.0580869919,0.0833381641
Marijuana Use in the Past Month,18 or Older,2004-06,"New York Region 2: New York City",0.0727135975,0.0638368371,0.0827156438
Marijuana Use in the Past Month,18 to 25,2004-06,"New York Region 2: New York City",0.1819764308,0.1620608036,0.2037443957
Marijuana Use in the Past Month,26 or Older,2004-06,"New York Region 2: New York City",0.0531528648,0.044026765,0.0640439388
Marijuana Use in the Past Month,12 or Older,2004-06,"New York Region 10",0.0855755824,0.0683944955,0.1065788924
Marijuana Use in the Past Month,12 to 17,2004-06,"New York Region 10",0.0889516693,0.0638465067,0.1226352884
Marijuana Use in the Past Month,18 or Older,2004-06,"New York Region 10",0.0851593505,0.0670399781,0.1076111073
Marijuana Use in the Past Month,18 to 25,2004-06,"New York Region 10",0.2279546447,0.1799338667,0.2843475022
Marijuana Use in the Past Month,26 or Older,2004-06,"New York Region 10",0.0530591269,0.0366245736,0.0762844006
Marijuana Use in the Past Month,12 or Older,2004-06,"New York Region 11",0.0724656715,0.0579931118,0.090204104
Marijuana Use in the Past Month,12 to 17,2004-06,"New York Region 11",0.0793956843,0.0568726738,0.109799935
Marijuana Use in the Past Month,18 or Older,2004-06,"New York Region 11",0.0716284529,0.0563679519,0.0906236559
Marijuana Use in the Past Month,18 to 25,2004-06,"New York Region 11",0.2386081994,0.1931934936,0.2908501284
Marijuana Use in the Past Month,26 or Older,2004-06,"New York Region 11",0.0428552744,0.0286378522,0.0636683748
Marijuana Use in the Past Month,12 or Older,2004-06,"New York Region 12",0.0764245014,0.0620202176,0.093839511
Marijuana Use in the Past Month,12 to 17,2004-06,"New York Region 12",0.0996778731,0.0761818123,0.1294055182
Marijuana Use in the Past Month,18 or Older,2004-06,"New York Region 12",0.0738412966,0.058586587,0.0926769883
