outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Marijuana Use in the Past Month,18 to 25,2002-04,"Connecticut",0.2299787847,0.2028544896,0.2595490496
Marijuana Use in the Past Month,26 or Older,2002-04,"Connecticut",0.0406441343,0.030642701,0.0537289883
Marijuana Use in the Past Month,12 or Older,2002-04,"Connecticut Eastern",0.0737875156,0.0550939618,0.0981649084
Marijuana Use in the Past Month,12 to 17,2002-04,"Connecticut Eastern",0.0766259438,0.0498638419,0.1159978094
Marijuana Use in the Past Month,18 or Older,2002-04,"Connecticut Eastern",0.0734324212,0.0541683241,0.0988316163
Marijuana Use in the Past Month,18 to 25,2002-04,"Connecticut Eastern",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2002-04,"Connecticut Eastern",0.0423420914,0.0262286386,0.067666883
Marijuana Use in the Past Month,12 or Older,2002-04,"Connecticut North Central",0.0659450534,0.0527967414,0.0820840159
Marijuana Use in the Past Month,12 to 17,2002-04,"Connecticut North Central",0.0875994138,0.0638958927,0.1189786244
Marijuana Use in the Past Month,18 or Older,2002-04,"Connecticut North Central",0.0634620214,0.0497230947,0.0806748525
Marijuana Use in the Past Month,18 to 25,2002-04,"Connecticut North Central",0.2303174753,0.1898920384,0.2764125234
Marijuana Use in the Past Month,26 or Older,2002-04,"Connecticut North Central",0.0397470164,0.0267624346,0.0586517917
Marijuana Use in the Past Month,12 or Older,2002-04,"Connecticut Northwestern",0.0888265672,0.0677444741,0.1156554857
Marijuana Use in the Past Month,12 to 17,2002-04,"Connecticut Northwestern",0.1325658411,0.0947967785,0.1823515136
Marijuana Use in the Past Month,18 or Older,2002-04,"Connecticut Northwestern",0.0836768537,0.0620338006,0.1119695714
Marijuana Use in the Past Month,18 to 25,2002-04,"Connecticut Northwestern",0.2822541572,0.2261390187,0.3460669143
Marijuana Use in the Past Month,26 or Older,2002-04,"Connecticut Northwestern",0.0576791692,0.0370068922,0.0888338623
Marijuana Use in the Past Month,12 or Older,2002-04,"Connecticut South Central",0.0644555575,0.0506825097,0.0816495342
Marijuana Use in the Past Month,12 to 17,2002-04,"Connecticut South Central",0.0853041292,0.0603917968,0.1191895011
Marijuana Use in the Past Month,18 or Older,2002-04,"Connecticut South Central",0.0621153755,0.0479518983,0.0801102799
Marijuana Use in the Past Month,18 to 25,2002-04,"Connecticut South Central",0.2249571026,0.180599181,0.2765331457
Marijuana Use in the Past Month,26 or Older,2002-04,"Connecticut South Central",0.0371605541,0.0243576918,0.0563044861
Marijuana Use in the Past Month,12 or Older,2002-04,"Connecticut Southwest",0.0496306681,0.0366434005,0.0669012643
Marijuana Use in the Past Month,12 to 17,2002-04,"Connecticut Southwest",0.0617208496,0.0403291324,0.0933555418
Marijuana Use in the Past Month,18 or Older,2002-04,"Connecticut Southwest",0.0483024688,0.0350042341,0.0663056208
Marijuana Use in the Past Month,18 to 25,2002-04,"Connecticut Southwest",0.1860500912,0.140078481,0.2428481495
Marijuana Use in the Past Month,26 or Older,2002-04,"Connecticut Southwest",0.0299800643,0.0185371315,0.0481402252
Marijuana Use in the Past Month,12 or Older,2002-04,"Delaware",0.0636231739,0.0548956689,0.07363011
Marijuana Use in the Past Month,12 to 17,2002-04,"Delaware",0.0806094183,0.0664646053,0.097450255
Marijuana Use in the Past Month,18 or Older,2002-04,"Delaware",0.0617633615,0.0525248243,0.072502511
Marijuana Use in the Past Month,18 to 25,2002-04,"Delaware",0.2127398038,0.1871947788,0.2407382906
Marijuana Use in the Past Month,26 or Older,2002-04,"Delaware",0.03575793,0.0270167328,0.0471901514
Marijuana Use in the Past Month,12 or Older,2002-04,"Delaware Kent",0.0535741868,0.0395970538,0.0721145652
Marijuana Use in the Past Month,12 to 17,2002-04,"Delaware Kent",0.0661957661,0.0440248692,0.0983828567
Marijuana Use in the Past Month,18 or Older,2002-04,"Delaware Kent",0.0519949065,0.0376980086,0.0713120694
Marijuana Use in the Past Month,18 to 25,2002-04,"Delaware Kent",0.1650020027,0.1244105397,0.2155765363
Marijuana Use in the Past Month,26 or Older,2002-04,"Delaware Kent",0.03080546,0.0187180868,0.0502982698
Marijuana Use in the Past Month,12 or Older,2002-04,"Delaware New Castle (excluding Wilmington City)",0.0705198538,0.0597432888,0.0830685721
Marijuana Use in the Past Month,12 to 17,2002-04,"Delaware New Castle (excluding Wilmington City)",0.0869971175,0.0674284189,0.1115655294
Marijuana Use in the Past Month,18 or Older,2002-04,"Delaware New Castle (excluding Wilmington City)",0.0687059393,0.0573142641,0.0821644558
Marijuana Use in the Past Month,18 to 25,2002-04,"Delaware New Castle (excluding Wilmington City)",0.2382401902,0.2042100659,0.2759745672
Marijuana Use in the Past Month,26 or Older,2002-04,"Delaware New Castle (excluding Wilmington City)",0.0374409531,0.0269330636,0.0518301121
Marijuana Use in the Past Month,12 or Older,2002-04,"Delaware Sussex",0.0487305312,0.0371991272,0.0636004373
Marijuana Use in the Past Month,12 to 17,2002-04,"Delaware Sussex",0.0809437277,0.0554425368,0.1167248914
Marijuana Use in the Past Month,18 or Older,2002-04,"Delaware Sussex",0.0457066743,0.0342395757,0.0607725262
Marijuana Use in the Past Month,18 to 25,2002-04,"Delaware Sussex",0.1807386251,0.1371618117,0.2343989467
Marijuana Use in the Past Month,26 or Older,2002-04,"Delaware Sussex",0.0288136955,0.018989558,0.0434949528
Marijuana Use in the Past Month,12 or Older,2002-04,"Delaware Wilmington City",0.0745869381,0.053537123,0.1030123567
Marijuana Use in the Past Month,12 to 17,2002-04,"Delaware Wilmington City",0.0713061544,0.0447912679,0.111681795
Marijuana Use in the Past Month,18 or Older,2002-04,"Delaware Wilmington City",0.0749640242,0.0530650131,0.1048992418
Marijuana Use in the Past Month,18 to 25,2002-04,"Delaware Wilmington City",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2002-04,"Delaware Wilmington City",0.0510739731,0.0314359703,0.0819419301
Marijuana Use in the Past Month,12 or Older,2002-04,"District of Columbia",0.0827267774,0.0706602193,0.0966396511
Marijuana Use in the Past Month,12 to 17,2002-04,"District of Columbia",0.0684481925,0.0555935941,0.0840106844
Marijuana Use in the Past Month,18 or Older,2002-04,"District of Columbia",0.0837926877,0.0710555237,0.0985707974
Marijuana Use in the Past Month,18 to 25,2002-04,"District of Columbia",0.2192476271,0.1906349209,0.2508239776
Marijuana Use in the Past Month,26 or Older,2002-04,"District of Columbia",0.0576703776,0.0447287863,0.074066098
Marijuana Use in the Past Month,12 or Older,2002-04,"District of Columbia Ward 1",0.09335012,0.0699297565,0.1235721114
Marijuana Use in the Past Month,12 to 17,2002-04,"District of Columbia Ward 1",0.0610983029,0.0379691045,0.0968977385
Marijuana Use in the Past Month,18 or Older,2002-04,"District of Columbia Ward 1",0.0956231061,0.0712739481,0.1271517482
Marijuana Use in the Past Month,18 to 25,2002-04,"District of Columbia Ward 1",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2002-04,"District of Columbia Ward 1",0.0660580742,0.0430735768,0.1000253252
Marijuana Use in the Past Month,12 or Older,2002-04,"District of Columbia Ward 2",0.0960049074,0.0733499383,0.1247153826
Marijuana Use in the Past Month,12 to 17,2002-04,"District of Columbia Ward 2",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,18 or Older,2002-04,"District of Columbia Ward 2",0.0977566692,0.0744526532,0.1273512885
Marijuana Use in the Past Month,18 to 25,2002-04,"District of Columbia Ward 2",0.196454721,0.1492768188,0.2540895565
Marijuana Use in the Past Month,26 or Older,2002-04,"District of Columbia Ward 2",0.0671173741,0.0448724129,0.0992441591
Marijuana Use in the Past Month,12 or Older,2002-04,"District of Columbia Ward 3",0.0791494589,0.059569458,0.1044504471
Marijuana Use in the Past Month,12 to 17,2002-04,"District of Columbia Ward 3",0.0843315316,0.0550736137,0.1270429924
Marijuana Use in the Past Month,18 or Older,2002-04,"District of Columbia Ward 3",0.0789450105,0.0591059386,0.1047021081
Marijuana Use in the Past Month,18 to 25,2002-04,"District of Columbia Ward 3",0.2133153322,0.1653534715,0.2706772733
Marijuana Use in the Past Month,26 or Older,2002-04,"District of Columbia Ward 3",0.0553624833,0.0364516313,0.0832366406
Marijuana Use in the Past Month,12 or Older,2002-04,"District of Columbia Ward 4",0.0613267953,0.0443590152,0.0842129834
Marijuana Use in the Past Month,12 to 17,2002-04,"District of Columbia Ward 4",0.0636394261,0.0407500265,0.0980713909
Marijuana Use in the Past Month,18 or Older,2002-04,"District of Columbia Ward 4",0.0611443322,0.0437391553,0.084860937
Marijuana Use in the Past Month,18 to 25,2002-04,"District of Columbia Ward 4",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2002-04,"District of Columbia Ward 4",0.0426280012,0.0270415858,0.0665834246
Marijuana Use in the Past Month,12 or Older,2002-04,"District of Columbia Ward 5",0.0722367141,0.0541203375,0.0958031886
Marijuana Use in the Past Month,12 to 17,2002-04,"District of Columbia Ward 5",0.0583702077,0.0374563132,0.0898711688
Marijuana Use in the Past Month,18 or Older,2002-04,"District of Columbia Ward 5",0.0734962357,0.0545810547,0.09828505
Marijuana Use in the Past Month,18 to 25,2002-04,"District of Columbia Ward 5",0.2215617916,0.1718760584,0.2807414022
Marijuana Use in the Past Month,26 or Older,2002-04,"District of Columbia Ward 5",0.0478893574,0.0306600254,0.0740609362
Marijuana Use in the Past Month,12 or Older,2002-04,"District of Columbia Ward 6",0.0904943158,0.0663860047,0.1222115989
Marijuana Use in the Past Month,12 to 17,2002-04,"District of Columbia Ward 6",0.0733924699,0.0466266166,0.1136908955
Marijuana Use in the Past Month,18 or Older,2002-04,"District of Columbia Ward 6",0.0914833196,0.0666651878,0.1243101759
Marijuana Use in the Past Month,18 to 25,2002-04,"District of Columbia Ward 6",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2002-04,"District of Columbia Ward 6",0.0668043287,0.0434200717,0.1014467892
Marijuana Use in the Past Month,12 or Older,2002-04,"District of Columbia Ward 7",0.0816888443,0.0619774518,0.1069544713
Marijuana Use in the Past Month,12 to 17,2002-04,"District of Columbia Ward 7",0.0731831902,0.0516364272,0.1027468552
Marijuana Use in the Past Month,18 or Older,2002-04,"District of Columbia Ward 7",0.0826191756,0.0617438262,0.1097269972
Marijuana Use in the Past Month,18 to 25,2002-04,"District of Columbia Ward 7",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2002-04,"District of Columbia Ward 7",0.057913436,0.0384621521,0.0863186441
Marijuana Use in the Past Month,12 or Older,2002-04,"District of Columbia Ward 8",0.0892268369,0.0684838119,0.1154738632
Marijuana Use in the Past Month,12 to 17,2002-04,"District of Columbia Ward 8",0.0750760538,0.0516068577,0.1080028648
Marijuana Use in the Past Month,18 or Older,2002-04,"District of Columbia Ward 8",0.0912989662,0.0689439463,0.119968586
Marijuana Use in the Past Month,18 to 25,2002-04,"District of Columbia Ward 8",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2002-04,"District of Columbia Ward 8",0.0605699888,0.0400879318,0.0905299591
Marijuana Use in the Past Month,12 or Older,2002-04,"Florida",0.063409131,0.0578105309,0.0695099216
Marijuana Use in the Past Month,12 to 17,2002-04,"Florida",0.0802586538,0.0720407595,0.0893237504
Marijuana Use in the Past Month,18 or Older,2002-04,"Florida",0.0616136659,0.0555310307,0.0683143757
Marijuana Use in the Past Month,18 to 25,2002-04,"Florida",0.1755797972,0.1619303927,0.1901187326
Marijuana Use in the Past Month,26 or Older,2002-04,"Florida",0.0451459629,0.0387416693,0.0525510581
Marijuana Use in the Past Month,12 or Older,2002-04,"Florida Broward (Circuit 17)",0.0663037248,0.0531846848,0.0823772793
Marijuana Use in the Past Month,12 to 17,2002-04,"Florida Broward (Circuit 17)",0.0928379833,0.069553668,0.1228876394
Marijuana Use in the Past Month,18 or Older,2002-04,"Florida Broward (Circuit 17)",0.0635220823,0.0498363805,0.0806470609
Marijuana Use in the Past Month,18 to 25,2002-04,"Florida Broward (Circuit 17)",0.1819632907,0.1468474291,0.2232788018
Marijuana Use in the Past Month,26 or Older,2002-04,"Florida Broward (Circuit 17)",0.047713721,0.0342693187,0.066071719
Marijuana Use in the Past Month,12 or Older,2002-04,"Florida District 2",0.0921475324,0.0732982618,0.1152412665
Marijuana Use in the Past Month,12 to 17,2002-04,"Florida District 2",0.0861937156,0.0601268074,0.1220934415
Marijuana Use in the Past Month,18 or Older,2002-04,"Florida District 2",0.0929048079,0.0730045749,0.1175417928
Marijuana Use in the Past Month,18 to 25,2002-04,"Florida District 2",0.2240688243,0.1811762368,0.273721476
Marijuana Use in the Past Month,26 or Older,2002-04,"Florida District 2",0.0624170491,0.0433350179,0.0891188689
Marijuana Use in the Past Month,12 or Older,2002-04,"Florida District 3",0.0795002171,0.062255907,0.1010065522
Marijuana Use in the Past Month,12 to 17,2002-04,"Florida District 3",0.0853460311,0.0558155671,0.1283759606
Marijuana Use in the Past Month,18 or Older,2002-04,"Florida District 3",0.0787698462,0.0610773174,0.1010359453
Marijuana Use in the Past Month,18 to 25,2002-04,"Florida District 3",0.2015569688,0.1595633834,0.2512977651
Marijuana Use in the Past Month,26 or Older,2002-04,"Florida District 3",0.0477700465,0.0317211713,0.0713403823
Marijuana Use in the Past Month,12 or Older,2002-04,"Florida District 4",0.0754618998,0.0607696426,0.0933532401
Marijuana Use in the Past Month,12 to 17,2002-04,"Florida District 4",0.0934491221,0.0701186551,0.1235112184
Marijuana Use in the Past Month,18 or Older,2002-04,"Florida District 4",0.0731872965,0.0577173771,0.0923970196
Marijuana Use in the Past Month,18 to 25,2002-04,"Florida District 4",0.2005116489,0.1627626286,0.2444593625
Marijuana Use in the Past Month,26 or Older,2002-04,"Florida District 4",0.0515991403,0.0369525264,0.0716193988
Marijuana Use in the Past Month,12 or Older,2002-04,"Florida District 7",0.0696050291,0.0570691724,0.0846473263
Marijuana Use in the Past Month,12 to 17,2002-04,"Florida District 7",0.0737179395,0.0557138358,0.0969428274
Marijuana Use in the Past Month,18 or Older,2002-04,"Florida District 7",0.0691208236,0.0558879234,0.085204185
Marijuana Use in the Past Month,18 to 25,2002-04,"Florida District 7",0.1702652227,0.1407631977,0.2044789988
Marijuana Use in the Past Month,26 or Older,2002-04,"Florida District 7",0.0521494158,0.0388141928,0.0697337748
Marijuana Use in the Past Month,12 or Older,2002-04,"Florida Suncoast",0.0727457485,0.0609164063,0.086660244
Marijuana Use in the Past Month,12 to 17,2002-04,"Florida Suncoast",0.09266646,0.0742831683,0.1150338408
Marijuana Use in the Past Month,18 or Older,2002-04,"Florida Suncoast",0.0708338939,0.0583711286,0.0857153527
Marijuana Use in the Past Month,18 to 25,2002-04,"Florida Suncoast",0.2005659682,0.1708886763,0.233942924
Marijuana Use in the Past Month,26 or Older,2002-04,"Florida Suncoast",0.054679515,0.0420050146,0.0708953724
Marijuana Use in the Past Month,12 or Older,2002-04,"Florida Circuit 1",0.0719174895,0.0554372712,0.0928154869
Marijuana Use in the Past Month,12 to 17,2002-04,"Florida Circuit 1",0.0955556951,0.0679116031,0.1328487491
Marijuana Use in the Past Month,18 or Older,2002-04,"Florida Circuit 1",0.0689765296,0.0518941977,0.0911414093
Marijuana Use in the Past Month,18 to 25,2002-04,"Florida Circuit 1",0.1801491794,0.1378083308,0.2319985599
Marijuana Use in the Past Month,26 or Older,2002-04,"Florida Circuit 1",0.0493805023,0.0333153372,0.0726106447
Marijuana Use in the Past Month,12 or Older,2002-04,"Florida Circuit 10",0.052644153,0.0399501298,0.0690814269
Marijuana Use in the Past Month,12 to 17,2002-04,"Florida Circuit 10",0.078895116,0.0546545182,0.1126063467
Marijuana Use in the Past Month,18 or Older,2002-04,"Florida Circuit 10",0.0496757521,0.0367940505,0.0667548148
Marijuana Use in the Past Month,18 to 25,2002-04,"Florida Circuit 10",0.1543037399,0.1167390988,0.2012025291
Marijuana Use in the Past Month,26 or Older,2002-04,"Florida Circuit 10",0.0346807834,0.0229695766,0.0520449659
Marijuana Use in the Past Month,12 or Older,2002-04,"Florida Circuit 15 (Palm Beach)",0.0586020062,0.0458136412,0.0746807104
Marijuana Use in the Past Month,12 to 17,2002-04,"Florida Circuit 15 (Palm Beach)",0.0730478742,0.0526539894,0.1005027079
Marijuana Use in the Past Month,18 or Older,2002-04,"Florida Circuit 15 (Palm Beach)",0.0572307766,0.0439243721,0.0742551335
Marijuana Use in the Past Month,18 to 25,2002-04,"Florida Circuit 15 (Palm Beach)",0.1887634687,0.1496903665,0.2352143766
Marijuana Use in the Past Month,26 or Older,2002-04,"Florida Circuit 15 (Palm Beach)",0.0422766858,0.0295444291,0.0601558212
Marijuana Use in the Past Month,12 or Older,2002-04,"Florida Circuit 19",0.0500758517,0.0373122836,0.0669020851
